t_n219	t_n220	t_n221	t_n222	t_n223	t_n224	t_n225	t_n226	t_n227	t_n228	t_n229	t_n230	t_n231	t_n232	t_n233	t_n234	t_n235	t_n236	t_n237	t_n238	t_n239	t_n240	t_n241	t_n242	t_n243	t_n244	t_n245	t_n246	t_n247	t_n248	t_n249	t_n250	t_n251	t_n252	t_n253	t_n254	t_n255	t_n256	t_n257	t_n258	t_n259	t_n260	t_n261	t_n262	t_n263	t_n264	t_n265	t_n266	t_n267	t_n268	t_n269	t_n270	t_n271	t_n272	t_n273	t_n274	t_n275	t_n276	t_n277	t_n278	t_n279	t_n280	t_n281	t_n282	t_n283	t_n284	t_n285	t_n286	t_n287	t_n288	t_n289	t_n290	t_n291	t_n292	t_n293	t_n294	t_n295	t_n296	t_n297	t_n298	t_n299	t_n300	t_n301	t_n302	t_n303	t_n304	t_n305	t_n306	t_n307	t_n308	t_n309	t_n310	t_n311	t_n312	t_n313	t_n314	t_n315	t_n316	t_n317	t_n318	t_n319	t_n320	t_n321	t_n322	t_n323	t_n324	t_n325	t_n326	t_n327	t_n328	t_n329	t_n330	t_n331	t_n332	t_n333	t_n334	t_n335	t_n336	t_n337	t_n338	t_n339	t_n340	t_n341	t_n342	t_n343	t_n344	t_n345	t_n346	t_n347	t_n348	t_n349	t_n350	t_n351	t_n352	t_n353	t_n354	t_n355	t_n356	t_n357	t_n358	t_n359	t_n360	t_n361	t_n362	t_n363	t_n364	t_n365	t_n366	t_n367	t_n368	t_n369	t_n370	t_n371	t_n372	t_n373	t_n374	t_n375	t_n376	t_n377	t_n378	t_n379	t_n380	t_n381	t_n382	t_n383	t_n384	t_n385	t_n386	t_n387	t_n388	t_n389	t_n390	t_n391	t_n392	t_n393	t_n394	t_n395	t_n396	t_n397	t_n398	t_n399	t_n400	t_n401	t_n402	t_n403	t_n404	t_n405	t_n406	t_n407	t_n408	t_n409	t_n410	t_n411	t_n412	t_n413	t_n414	t_n415	t_n416	t_n417	t_n418	t_n419	t_n420	t_n421	t_n422	t_n423	t_n424	t_n425	t_n426	t_n427	t_n428	t_n429	t_n430	t_n431	t_n432	t_n433	t_n434	t_n435
run1	5.2425446	1.2180091	0.7970724	0.0373015	0.3982623	0.0259629	0.0239227	5.0977866	1.5842609	0.330075	0.0267773	1.2645742	0.0449423	0.9675845	0.2419317	0.0214459	0.5665325	0.0292041	0.1753149	0.0156284	4.5422122	2.4383755	0.3480551	0.0263793000000001	1.8737524	1.7080267	1.6242916	0.3373332	0.0260961	1.5713918	0.9579589	0.5795693	0.3027768	0.0201157	0.0223377	1.510098	1.0994951	0.4657917	0.1553372	0.0143205	0.45958	0.1552372	0.0149969	1.4299834	1.3527362	1.00032	0.0438625	0.6505385	0.4022366	0.2134152	0.0786369	0.0074736	1.244941	0.788439200000001	0.4690935	0.243924	0.0901842000000001	0.0085795	1.0810768	0.7011949	0.0306982	0.3336158	0.115788	0.0110796	0.7718196	0.5307668	0.3298758	0.0194055	0.1055935	0.00930760000000004	4.009771	0.3626456	0.0312065	3.5611017	2.3342498	1.5272735	1.308903	0.296057500000001	0.0232667	1.0687771	0.0411087000000001	0.824277300000001	0.6213794	0.1736372	0.0148571	0.3007691	0.1026222	0.00936700000000002	1.6945775	0.0547633	1.5773259	0.325738	0.0246994000000001	1.4657642	1.2097201	0.2556504	0.0200107	0.9078141	0.0365885	0.6162977	0.0308145	0.3014949	0.1031257	0.0102152	1.2202563	0.9872034	0.0387485	0.7735816	0.0329473000000001	0.5226109	0.0248599	0.2659136	0.0951621	0.0090158	2.9298085	1.5714019	0.8097377	0.3854572	0.1365529	0.0122562	1.2556341	0.5314903	0.168643	0.0149466	0.8140704	0.4889518	0.0279302	0.1576661	0.0136312	2.4246577	1.6880789	1.2107869	0.2795584	0.0199857	0.6690637	0.0354162000000001	0.2052395	0.0175341	1.5222972	0.0444604	1.3337536	0.0473507000000001	1.1607273	1.0010515	0.2363345	0.0190417	0.806974	0.0340705	0.6052282	0.0262447000000001	0.3655257	0.021627	0.1173916	0.0104425	1.8890565	1.5756538	0.0534643	1.4154072	0.740618	0.3654138	0.1258542	0.0116311	1.1989755	0.6587195	0.0325714	0.1875321	0.0164155	0.84836	0.5747432	0.0279516	0.289535100000001	0.0970107000000001	0.00964740000000002	1.6902229	1.3818831	0.0468479000000001	1.0759194	0.25687	0.0206126000000001	0.708864	0.4443172	0.2274402	0.0836586	0.0081992	1.6044277	1.3888236	0.8449851	0.0383818	0.3999631	0.1397233	0.0131651	1.0518512	0.7623723	0.5362062	0.3344948	0.1822371	0.0132024	0.012466	1.4731305	0.7591772	0.0350233000000001	0.2177976	0.0163301000000001	1.3113174	0.290224700000001	0.022801	1.119223	0.9433017	0.0378479	0.755847200000001	0.6023276	0.4575373	0.1355479	0.0108549	0.2321657	0.080927	0.00749480000000004
run2	5.2359108	1.2136611	0.8047735	0.0405268000000001	0.395561	0.0283694	0.0245182	5.0974209	1.5757366	0.3295142	0.0261034	1.2639887	0.0459793	0.9555226	0.2403334	0.0194227000000001	0.5625819	0.0288088000000001	0.1733756	0.014522	4.5289347	2.3937133	0.352014700000001	0.0290108	1.8447694	1.6972554	1.625469	0.3340076	0.0256637	1.5716476	0.9446742	0.5620688	0.2946016	0.0205251	0.0211341	1.5085714	1.0980065	0.4778624	0.1577556	0.0142593	0.464632	0.1499654	0.0144281	1.4304462	1.3586663	0.9938566	0.0394808000000001	0.6640025	0.40913	0.214457	0.0808838000000001	0.00766660000000001	1.2450792	0.781605	0.4752982	0.2404846	0.0867570000000001	0.008121	1.083333	0.6976903	0.0311279	0.3248625	0.11526	0.0103842	0.7758696	0.5301422	0.3348947	0.0191963	0.1096492	0.0101069	4.0137755	0.3603869	0.0296143	3.5611209	2.3244632	1.5264379	1.31528	0.2846417	0.022926	1.0656762	0.0388784	0.830375	0.6084379	0.1759913	0.0154015	0.2915386	0.1044769	0.00964900000000003	1.6962365	0.0541705	1.5879927	0.3123264	0.0257189	1.4737957	1.2081388	0.2668208	0.0206845	0.9153995	0.0350843000000001	0.6132928	0.0293314	0.2927177	0.102754	0.010371	1.2076478	0.9912052	0.0401027	0.7562107	0.0341260000000001	0.5180075	0.0247677	0.2669007	0.0945102	0.0085694	2.9329575	1.5707313	0.7969168	0.3922052	0.1354987	0.0126518	1.2577354	0.5114367	0.1666077	0.0150083	0.8060274	0.4807329	0.029394	0.1521737	0.0125514	2.423436	1.6928654	1.2050647	0.2805177	0.0241592	0.6483172	0.0339245	0.1954994	0.0166784000000001	1.5262749	0.0453038	1.3404253	0.0414009	1.1635931	0.9999363	0.2324358	0.0196231000000001	0.8119451	0.0316658	0.6004182	0.0281653	0.3690046	0.019947	0.1137408	0.0104766	1.8736483	1.570081	0.0486664000000001	1.4167171	0.716478	0.361698	0.1284182	0.0134297	1.2024653	0.6535453	0.0342477	0.1969366	0.0160474	0.8409967	0.577187	0.0290977	0.2795659	0.0980962000000001	0.00905960000000001	1.6848633	1.3830437	0.0468208	1.0814691	0.2549406	0.0207109	0.7048603	0.4359043	0.2273829	0.0819614	0.00831060000000001	1.6005904	1.3968795	0.8630562	0.0376614000000001	0.4030144	0.1451275	0.0126931	1.0439869	0.750864	0.5192054	0.3387325	0.1837963	0.013251	0.0140042	1.4792451	0.7592222	0.0372906	0.2112382	0.0185453	1.3037581	0.2826572	0.0238135	1.1172664	0.9465534	0.0386953	0.7558252	0.5961967	0.4480013	0.1404666	0.0115022	0.2220652	0.0802249000000001	0.0076003
run3	5.2377511	1.2439251	0.8249033	0.0421162	0.4029509	0.024022	0.0252091	5.0975998	1.5756099	0.334642	0.0277031	1.2679591	0.0468527	0.9623981	0.2478728	0.0213033	0.5702561	0.0304104000000001	0.1703638	0.0154819	4.5323824	2.3909065	0.3582326	0.0274003000000001	1.8461693	1.6994328	1.6241733	0.3107475	0.0234532	1.5671712	0.9557689	0.5677721	0.2942066	0.0204705	0.0190152	1.5017371	1.100351	0.469191	0.1596679	0.0141923	0.468458	0.1480034	0.0133432	1.4258525	1.3472189	1.0070773	0.0325504	0.6572537	0.4120618	0.2180363	0.0774121000000001	0.00771050000000001	1.2429847	0.7820283	0.4679275	0.2435769	0.0882579000000001	0.00891470000000001	1.0768319	0.6933706	0.0317921	0.3307412	0.1144572	0.0113015	0.771552100000001	0.5291243	0.3324573	0.020066	0.1099554	0.0112804	3.9825238	0.3567112	0.028504	3.5890132	2.3365034	1.5249731	1.308735	0.2962074	0.0242061	1.0681191	0.0404069	0.8343407	0.6081622	0.1652942	0.0142757	0.2946873	0.1025853	0.0106611	1.6900158	0.0524855	1.582813	0.315798	0.0256815000000001	1.4657846	1.2276498	0.2694104	0.0223209000000001	0.9130611	0.0360811	0.6151795	0.0328258000000001	0.3097327	0.1072871	0.0110799	1.2141114	0.9916104	0.0378123	0.7655754	0.0321549	0.524129	0.0256915	0.259805	0.0898171	0.00854180000000001	2.9796116	1.567867	0.794182	0.3908505	0.1380412	0.0121705	1.2641583	0.5096014	0.1637606	0.0160962	0.8062828	0.4894652	0.0280859	0.1553138	0.0135508	2.4565995	1.6895385	1.2013436	0.2883922	0.0230135	0.6825057	0.0339151	0.1914866	0.0167656	1.5153401	0.0512017	1.331627	0.0462832000000001	1.156303	0.9946829	0.2409706	0.0197114	0.8097052	0.0297272000000002	0.599196500000001	0.0278099	0.3662792	0.0198864	0.1201578	0.0112642	1.8673814	1.5779508	0.0497288	1.4181066	0.741089	0.3636334	0.1305417	0.0115361	1.2135499	0.6512401	0.0339004	0.1819762	0.017135	0.8596389	0.5793018	0.0312164000000001	0.2927634	0.1087945	0.0091848	1.6803789	1.3717694	0.0477749000000001	1.0761009	0.2514346	0.0211524	0.721421000000001	0.4354603	0.2317606	0.0848595	0.00842730000000006	1.5926935	1.3892089	0.867004600000001	0.0389549	0.3948542	0.1325573	0.0128348	1.0326625	0.7443272	0.5235342	0.3337074	0.1841262	0.0136011	0.0132099	1.4652378	0.7585973	0.0374107	0.2192657	0.0180907	1.2960246	0.277116400000001	0.0229303	1.1102526	0.929288	0.0369911	0.7554616	0.6007037	0.4520428	0.1304269	0.0112858	0.2271392	0.0791022	0.0073532
run4	5.2286335	1.2234797	0.8218934	0.0404622000000001	0.3923169	0.0271734	0.0242847	5.0977455	1.5878315	0.3270076	0.0257224	1.2772753	0.0473909	0.9571549	0.249797	0.0205302	0.5634045	0.0309496000000001	0.1721371	0.0147487	4.5443622	2.4306009	0.337439500000001	0.029068	1.8793963	1.7063193	1.6282549	0.3174705	0.0258575	1.5738709	0.9521774	0.555832	0.2882213	0.0214689	0.0200963000000001	1.5121673	1.1065536	0.4629497	0.1545521	0.0139499	0.466628	0.1572846	0.0156161	1.4323556	1.3539747	1.0032925	0.0393184	0.6530813	0.4099396	0.2230341	0.0820024	0.00810590000000001	1.2477067	0.7821062	0.4765386	0.2450045	0.0893648	0.00852910000000003	1.0862415	0.7044963	0.0347979	0.3369986	0.1098098	0.0108371	0.7744517	0.5337273	0.3333984	0.0198891	0.1098594	0.0104266	4.0248692	0.365303	0.0289587000000001	3.5663531	2.3545736	1.5405209	1.3243891	0.2877488	0.0223436	1.0869839	0.0421986	0.8286435	0.619245	0.1645253	0.0147995	0.2986525	0.1040869	0.00952190000000001	1.7043135	0.0527854000000001	1.5910171	0.3245778	0.0251546	1.4703357	1.2063132	0.2659182	0.0218335	0.9151184	0.0383711	0.6150997	0.0309796	0.2971952	0.1035494	0.00881110000000001	1.2132263	0.9921451	0.0375293	0.7631501	0.0347308	0.5308352	0.0251044000000001	0.2625106	0.093231	0.0088408	2.9540736	1.5810786	0.8104744	0.3942432	0.1434363	0.0131468	1.263477	0.5246673	0.1753694	0.0163921	0.8138956	0.4966049	0.0269589	0.1611731	0.0137718	2.453198	1.6978041	1.2139888	0.2763118	0.0236529	0.6620211	0.0351035	0.1964016	0.0158923	1.5285792	0.0495992	1.3490361	0.0448446	1.165077	1.0075555	0.2384064	0.0186633	0.8136222	0.0332748	0.6044243	0.0291699000000001	0.3690283	0.0210968	0.1206909	0.0106997	1.8949069	1.5778501	0.0533655	1.4207651	0.7549162	0.3672079	0.127008	0.0119856	1.1976772	0.6467348	0.0331569	0.19547	0.0157431	0.8659183	0.585059700000001	0.0289575	0.2962288	0.1032374	0.0097476	1.6948355	1.3758699	0.0499343000000001	1.0815514	0.2529343	0.0209704	0.7140563	0.438979	0.2299204	0.0850335	0.00814870000000001	1.6037915	1.4084563	0.8790367	0.0382469	0.3954344	0.1386023	0.014026	1.0391352	0.756888	0.5361475	0.3348427	0.1804155	0.0134281	0.0133965	1.4789776	0.7745527	0.0369151	0.2126524	0.0193084	1.3147661	0.2772795	0.0230564	1.1196329	0.949891	0.0381578	0.7680743	0.5999332	0.448205	0.1318389	0.0108465	0.2284395	0.0802671000000001	0.00778730000000001
run5	5.237058	1.2321472	0.8169958	0.0371838	0.3891986	0.0259992	0.023752	5.097583	1.5829549	0.3149374	0.0276836	1.2614685	0.0482248	0.9673011	0.2451758	0.0185999	0.5648255	0.0300177	0.1748506	0.0154992000000001	4.5464544	2.3752099	0.3537628	0.0256527000000001	1.8624732	1.7122033	1.6262997	0.3243333	0.0260902	1.5728351	0.9491604	0.5668917	0.2822808	0.0195424	0.0227592	1.5141412	1.1071371	0.4723777	0.1551007	0.0137152	0.4751571	0.1617924	0.0144907	1.4327724	1.3625905	1.0082683	0.0396787000000001	0.6483451	0.4023194	0.2145411	0.0791047	0.0073652	1.2526985	0.7955263	0.4842421	0.2470304	0.0908656000000001	0.0087039	1.0928547	0.7051048	0.0311564	0.3364592	0.1153044	0.0104895	0.7626221	0.5253608	0.3305083	0.0191989	0.1106107	0.0100332	3.9933766	0.3504471	0.0284184	3.5510797	2.3170696	1.5322128	1.3209161	0.2972864	0.0235476000000001	1.0704046	0.0425019	0.8280375	0.6169669	0.1709921	0.0139873	0.2975202	0.1044709	0.0111977	1.6945087	0.0497647	1.5854393	0.3119709	0.026399	1.4716771	1.2154596	0.2679956	0.0207924	0.904446	0.0385151	0.607217600000001	0.0312743	0.3075222	0.1081769	0.0101701	1.2124268	0.9929789	0.0394521000000001	0.7706452	0.0328734	0.5323808	0.0252990000000001	0.2655909	0.0919738	0.0094577	2.9364123	1.5782357	0.8070892	0.3923625	0.1377106	0.0129795	1.2630062	0.5210499	0.1685394	0.0147234	0.8088652	0.4889373	0.0293605	0.1603375	0.0135809	2.46603	1.6959077	1.2072546	0.2765726	0.0228035000000001	0.681653	0.0337561	0.1892602	0.0182762	1.5200165	0.0448346	1.3409292	0.0459096000000001	1.1619053	1.0017247	0.2400683	0.0190672	0.8044365	0.0345141	0.591094000000001	0.027967	0.3700693	0.0207571	0.1218407	0.0101075	1.8922889	1.5757227	0.0500259	1.4171158	0.746455	0.3584251	0.1273854	0.0131996	1.2147516	0.6394149	0.0338482000000001	0.1919934	0.0166794	0.8559852	0.5821525	0.0309395	0.2905202	0.1008314	0.0098633	1.6888375	1.3758454	0.0467801	1.0653362	0.2506414	0.019837	0.706454	0.4334048	0.2292413	0.0850375	0.0081013	1.6027807	1.3896697	0.877528	0.0382568	0.4001122	0.1390457	0.0144591	1.0245133	0.74365	0.5156525	0.3299937	0.1789138	0.01336	0.0136415	1.4764438	0.7650822	0.034183	0.210264	0.0177682	1.307525	0.292083	0.0240165000000001	1.1228661	0.9494148	0.0375547	0.7592065	0.6078849	0.4570935	0.129744	0.0117836	0.2248359	0.0816233	0.00814920000000001
run6	5.2325903	1.2329473	0.8073464	0.038856	0.3948974	0.0258989	0.0240545	5.0974064	1.5701761	0.3190273	0.0250491	1.258591	0.0425925	0.9570303	0.2383951	0.0200613	0.561597	0.0298351	0.1719403	0.0149635	4.5300378	2.3969618	0.3748752	0.0294875	1.8580728	1.6884083	1.615435	0.3266408	0.0267937	1.5631985	0.9414327	0.5624312	0.2905551	0.0212165	0.0201051	1.498072	1.1067307	0.4733223	0.1582745	0.0141685	0.4663799	0.1477487	0.0146693	1.418104	1.3456184	1.0017354	0.0382154	0.6622761	0.4036685	0.2150065	0.0764501	0.00787570000000001	1.2349377	0.7904361	0.4840331	0.2459117	0.0930112000000001	0.00834810000000004	1.0784685	0.6996729	0.0301566	0.3242178	0.1106306	0.0103992	0.7689552	0.5242846	0.3289408	0.0194277	0.1096452	0.0101045	4.0250265	0.363212	0.0284032	3.5823556	2.3408695	1.5165539	1.3064172	0.2984998	0.0208885	1.066863	0.0400725	0.8161373	0.6104015	0.1706328	0.015506	0.298294	0.1000749	0.0097531	1.6850443	0.0514369	1.5827396	0.3127886	0.0235154	1.467624	1.2113609	0.2626601	0.0214003	0.9080289	0.0374481	0.6121635	0.030528	0.2991461	0.1028392	0.010236	1.2158628	0.9986585	0.039749	0.7696406	0.0329227	0.5282873	0.0261474	0.2696882	0.092624	0.00908480000000001	2.9728928	1.5642367	0.8013679	0.3907354	0.1340903	0.0122583	1.2675839	0.5171288	0.1698559	0.0154397	0.7993997	0.4866426	0.026962	0.1593756	0.0139421	2.4462037	1.6951759	1.2161753	0.2817774	0.0228652	0.6598665	0.0330315000000001	0.1955969	0.0165371	1.5183782	0.0512984	1.341092	0.0434465	1.1528554	0.9964496	0.2350384	0.0182949	0.8013316	0.0347477000000001	0.5914338	0.0263234	0.3584856	0.0206357	0.1166831	0.0108363	1.8600862	1.5726313	0.0477191	1.4143976	0.73644	0.3589233	0.1240935	0.0129892	1.2008737	0.6591931	0.0309365	0.1959327	0.0156739	0.854211	0.5771343	0.0286008000000001	0.2907367	0.1039038	0.00994180000000001	1.6803937	1.3636907	0.0475802	1.057611	0.2569838	0.0211266	0.7091234	0.4320605	0.2326862	0.0827808	0.00757370000000001	1.5864299	1.3844062	0.863473400000001	0.0376189000000001	0.3966817	0.1349941	0.0130297	1.0209827	0.7442234	0.512053700000001	0.3354835	0.1784176	0.0128253	0.0139634	1.463088	0.7522385	0.0373099	0.2129445	0.0193483	1.2987381	0.2767314	0.0228881	1.1033925	0.9304279	0.0354768	0.7628935	0.5956455	0.4511049	0.1288962	0.0117049	0.2281597	0.080031	0.007544
