t_n219	t_n220	t_n221	t_n222	t_n223	t_n224	t_n225	t_n226	t_n227	t_n228	t_n229	t_n230	t_n231	t_n232	t_n233	t_n234	t_n235	t_n236	t_n237	t_n238	t_n239	t_n240	t_n241	t_n242	t_n243	t_n244	t_n245	t_n246	t_n247	t_n248	t_n249	t_n250	t_n251	t_n252	t_n253	t_n254	t_n255	t_n256	t_n257	t_n258	t_n259	t_n260	t_n261	t_n262	t_n263	t_n264	t_n265	t_n266	t_n267	t_n268	t_n269	t_n270	t_n271	t_n272	t_n273	t_n274	t_n275	t_n276	t_n277	t_n278	t_n279	t_n280	t_n281	t_n282	t_n283	t_n284	t_n285	t_n286	t_n287	t_n288	t_n289	t_n290	t_n291	t_n292	t_n293	t_n294	t_n295	t_n296	t_n297	t_n298	t_n299	t_n300	t_n301	t_n302	t_n303	t_n304	t_n305	t_n306	t_n307	t_n308	t_n309	t_n310	t_n311	t_n312	t_n313	t_n314	t_n315	t_n316	t_n317	t_n318	t_n319	t_n320	t_n321	t_n322	t_n323	t_n324	t_n325	t_n326	t_n327	t_n328	t_n329	t_n330	t_n331	t_n332	t_n333	t_n334	t_n335	t_n336	t_n337	t_n338	t_n339	t_n340	t_n341	t_n342	t_n343	t_n344	t_n345	t_n346	t_n347	t_n348	t_n349	t_n350	t_n351	t_n352	t_n353	t_n354	t_n355	t_n356	t_n357	t_n358	t_n359	t_n360	t_n361	t_n362	t_n363	t_n364	t_n365	t_n366	t_n367	t_n368	t_n369	t_n370	t_n371	t_n372	t_n373	t_n374	t_n375	t_n376	t_n377	t_n378	t_n379	t_n380	t_n381	t_n382	t_n383	t_n384	t_n385	t_n386	t_n387	t_n388	t_n389	t_n390	t_n391	t_n392	t_n393	t_n394	t_n395	t_n396	t_n397	t_n398	t_n399	t_n400	t_n401	t_n402	t_n403	t_n404	t_n405	t_n406	t_n407	t_n408	t_n409	t_n410	t_n411	t_n412	t_n413	t_n414	t_n415	t_n416	t_n417	t_n418	t_n419	t_n420	t_n421	t_n422	t_n423	t_n424	t_n425	t_n426	t_n427	t_n428	t_n429	t_n430	t_n431	t_n432	t_n433	t_n434	t_n435
run1	6.3637507	5.3188853	4.8064382	2.9300771	3.5006135	2.2564894	2.2878425	5.3873936	5.2791683	4.5710263	2.6823968	5.0673786	3.3570213	4.3851943	3.2250707	2.1268695	3.4558991	2.3419251	2.6123551	1.6962103	5.3602268	5.3080375	4.8729311	2.9005255	5.258279	5.2042421	5.1386534	4.1214442	2.6320705	5.0320378	4.3113	3.5012124	2.8057859	1.8695453	1.8785328	4.8438785	4.2233794	3.4094891	2.6259569	1.7093407	3.3572624	2.5462895	1.7029221	4.5868756	4.3188308	3.7718231	2.6789892	3.2437678	2.7155222	2.2079335	1.6490268	1.0670412	3.9966206	3.4534937	2.9262199	2.3663138	1.7750684	1.1260796	3.6627589	3.1584801	2.2124699	2.5846871	1.9762572	1.3028206	3.2198177	2.7859917	2.3266528	1.5616613	1.7880176	1.1730161	5.3312961	5.0055249	2.9740853	5.307674	5.2558219	5.0945023	4.6875572	3.5250078	2.3668304	4.073204	2.8335101	3.5262209	3.0838422	2.3585814	1.5605815	2.4886665	1.8977998	1.263401	5.1547023	3.665343	4.7709533	3.7435367	2.5344898	4.4711141	4.0434012	3.2221577	2.1486241	3.604063	2.5058142	3.0936496	2.137066	2.5187327	1.9042428	1.2299062	4.0520644	3.6557996	2.5865655	3.2580321	2.30495	2.8026771	1.9359755	2.2962811	1.7380059	1.1251049	5.2821197	5.1661987	4.5226179	3.4645973	2.5362522	1.6257634	4.83949	3.7459916	2.8232591	1.8208996	3.9710273	3.2524427	2.1819761	2.4147	1.590297	5.2545467	5.1576815	4.4765483	3.4358651	2.2889412	3.7579403	2.5726494	2.8457165	1.8878079	4.699903	3.360659	4.3215892	3.0527845	3.9647131	3.6226914	2.8574061	1.9088772	3.2760526	2.2646633	2.8475792	1.9814003	2.3747209	1.6401224	1.8222351	1.2271383	5.2101228	5.0628818	3.6010474	4.7362194	3.8948444	3.1020044	2.3455065	1.5295061	4.2369114	3.5081028	2.4085657	2.6654498	1.7693005	3.6304654	3.116433	2.1677906	2.490362	1.8818029	1.2363042	5.1424562	4.7828815	3.292656	4.2032798	3.2074527	2.1296124	3.5444559	2.9425976	2.372053	1.7909187	1.1646393	5.023377	4.619258	3.8733403	2.7033376	3.124264	2.4234396	1.5496605	4.0062166	3.4311826	2.9467162	2.4734995	1.9680764	1.3079319	1.3006133	4.7105264	3.8988835	2.7012099	2.9754195	1.9480722	4.3057766	3.3441116	2.2494171	3.9103983	3.5323193	2.4719791	3.1571935	2.8043278	2.4442277	1.8802709	1.2349551	1.9870699	1.5065021	0.9765315
run2	6.3639735	5.3261974	4.8150834	2.9295581	3.4729748	2.2538873	2.2151957	5.3872591	5.2756152	4.5184673	2.6710826	5.0549556	3.3012077	4.3658388	3.2181119	2.0974945	3.4632474	2.2992426	2.6267691	1.7002347	5.3588668	5.3053983	4.848124	2.8848008	5.2548886	5.1921807	5.1177259	4.1145451	2.6561745	5.0121898	4.349598	3.5253386	2.7796553	1.8700791	1.8617981	4.8299024	4.1762906	3.3619085	2.5593897	1.6772224	3.3522866	2.561702	1.6471084	4.5359786	4.2600415	3.7198948	2.6562982	3.2461983	2.7223249	2.2005731	1.6591909	1.0490718	3.9657207	3.4326999	2.8828908	2.3368946	1.7659773	1.1408479	3.6432593	3.1386558	2.1992097	2.585833	1.9533086	1.27258	3.1817785	2.7279099	2.3086149	1.5705428	1.7645752	1.1725709	5.3270015	4.9724828	2.9321665	5.3008893	5.247914	5.0881857	4.6638255	3.5092936	2.3140545	4.0990358	2.8068764	3.5625978	3.0840686	2.3718908	1.5484758	2.5057202	1.8829264	1.2451182	5.1494893	3.6467353	4.7551004	3.7237287	2.5022502	4.4148647	4.0270165	3.1534668	2.1062674	3.5690679	2.5589128	3.0561412	2.1309663	2.4970968	1.9112356	1.2317797	4.0167751	3.6436272	2.580679	3.2548096	2.2688146	2.8004222	1.9378862	2.2414022	1.7041191	1.1220064	5.2749456	5.1454169	4.501188	3.4421365	2.5722295	1.6954007	4.7912767	3.7042713	2.7708688	1.8009324	3.9237667	3.2367316	2.1733135	2.4240793	1.6190548	5.2465248	5.1305339	4.4512361	3.454358	2.2928382	3.7274117	2.5633267	2.8729755	1.9019101	4.6756484	3.3017624	4.2866881	3.0831182	3.9207194	3.5925027	2.8148754	1.8794487	3.2179491	2.271378	2.8169891	1.9352875	2.3742622	1.6250556	1.8065005	1.1955783	5.1974187	5.0360839	3.5713275	4.7116079	3.8609443	3.1077507	2.3407242	1.5363893	4.2043061	3.4936047	2.3778665	2.6740497	1.7554244	3.63391	3.1020135	2.1338456	2.5094976	1.8911223	1.2214432	5.1247232	4.7597401	3.2458303	4.1669957	3.157677	2.1145711	3.4775227	2.9048104	2.3499229	1.7729729	1.1586791	4.9895706	4.6025206	3.873437	2.7018449	3.1313957	2.3587715	1.5495575	3.9362883	3.4112928	2.9503145	2.4614607	1.9671584	1.2993247	1.3165616	4.715633	3.9280307	2.6809346	2.9603193	1.9802687	4.2990452	3.3195076	2.2119245	3.8801555	3.5043098	2.4656592	3.1255681	2.7628489	2.4099681	1.8713857	1.245345	1.9662184	1.4898533	0.9815412
run3	6.3634369	5.334538	4.8306724	2.9161162	3.4244287	2.3075301	2.2557253	5.386952	5.2786139	4.5896412	2.6867327	5.0592302	3.3216897	4.4018503	3.1779565	2.1473586	3.4794203	2.3004605	2.6009185	1.7199954	5.3608703	5.3101099	4.8683488	2.9103932	5.2574961	5.2055859	5.1400241	4.1243932	2.6711336	5.0246448	4.2878042	3.5149127	2.8490515	1.8602122	1.8980889	4.8419082	4.2093349	3.360588	2.5614842	1.7004191	3.3617743	2.5856475	1.6775037	4.5788759	4.28533	3.7618108	2.6766132	3.2035892	2.7026132	2.1927508	1.6576117	1.0795802	3.9878768	3.4274912	2.8712124	2.3161642	1.7494425	1.1659651	3.6566938	3.148891	2.2032875	2.5586228	1.945669	1.2893113	3.2100817	2.7608853	2.3297886	1.5720398	1.7654574	1.1644501	5.3315149	4.9798605	2.9714251	5.3069073	5.2552328	5.0916761	4.6816158	3.4917068	2.3274471	4.0648001	2.8268988	3.5727414	3.1026748	2.3889558	1.5762213	2.5177819	1.9267219	1.2403983	5.1660958	3.6166007	4.7713059	3.78442	2.577967	4.4545904	4.0410399	3.1713184	2.13632	3.5815897	2.5538512	3.09095	2.1341945	2.5155302	1.9027146	1.2283062	4.0239085	3.6494083	2.5994739	3.2352083	2.2580313	2.7783665	1.9046606	2.2548876	1.7216697	1.1059632	5.2826009	5.1633219	4.5234841	3.4577688	2.5651326	1.6501733	4.8130308	3.7665121	2.8187422	1.8223365	3.9601579	3.2314868	2.1489474	2.4357213	1.588405	5.2582942	5.1549845	4.4837091	3.4370415	2.3051194	3.7200454	2.5763867	2.8838854	1.8646978	4.6886522	3.3385746	4.2732887	3.0928197	3.9134586	3.5971537	2.8496702	1.8963123	3.2510121	2.2895554	2.8336257	1.9778042	2.3799053	1.635231	1.8016281	1.1691787	5.2157215	5.0733709	3.5953774	4.7314873	3.8629907	3.0787385	2.31064	1.4933776	4.1970811	3.4832584	2.3882277	2.6777383	1.8052675	3.6333779	3.1044078	2.1175812	2.4959341	1.8755186	1.2202075	5.1340434	4.7833433	3.2654869	4.1277664	3.1700257	2.1245064	3.5040961	2.9498446	2.3643807	1.7607162	1.1564592	5.0041276	4.6107257	3.8473482	2.6639323	3.1225944	2.364793	1.5329724	3.9726157	3.4637569	2.9629681	2.4520673	1.9868595	1.3145572	1.3160809	4.7018954	3.8840706	2.6819256	2.9451534	1.9529851	4.2860196	3.2835735	2.2222968	3.8523179	3.5131712	2.4932793	3.1736763	2.8052522	2.4522736	1.8774854	1.2374787	1.9787049	1.5149121	0.9950088
run4	6.3654855	5.3392372	4.8252141	2.9406684	3.5129438	2.2475568	2.2619892	5.3878602	5.2808937	4.5916087	2.7281248	5.0687276	3.3663268	4.4066174	3.1964447	2.1186121	3.4502005	2.3398086	2.6388222	1.6923007	5.3623846	5.3134038	4.8760581	2.8625152	5.2605931	5.2089825	5.1443622	4.0775696	2.5926056	5.0354435	4.312305	3.4965788	2.7970228	1.8023438	1.8788497	4.8412993	4.2166318	3.357809	2.5596664	1.6858514	3.3724508	2.5692637	1.7116509	4.5657325	4.3102589	3.7904652	2.6650288	3.2425156	2.7170028	2.1926019	1.6513238	1.0675369	4.015042	3.4377023	2.9124276	2.330398	1.7844338	1.1596253	3.682269	3.1587528	2.1834858	2.5579728	1.9690135	1.2939712	3.2317557	2.7910277	2.32262	1.5776854	1.7778134	1.1604368	5.3326589	4.9761884	2.9060056	5.3094488	5.256536	5.1013208	4.7126319	3.5180338	2.3323788	4.0979681	2.8313789	3.5712488	3.1127079	2.3589372	1.5519086	2.510878	1.8973733	1.245173	5.1498344	3.6988108	4.7527526	3.7630355	2.5227177	4.4500141	4.0323779	3.1801956	2.1428452	3.5989378	2.5682338	3.0998205	2.133933	2.524265	1.9011317	1.2507126	4.0727798	3.6629889	2.5948486	3.257167	2.2771974	2.7836228	1.912387	2.2748683	1.7384245	1.1227655	5.2851989	5.1666047	4.5584007	3.4759038	2.6112839	1.6844035	4.8373457	3.7040807	2.8428808	1.8476646	3.9617179	3.2004248	2.1756625	2.4253272	1.6026667	5.2589244	5.1702821	4.4748313	3.4481096	2.2621203	3.710424	2.5615471	2.8231642	1.8720798	4.687068	3.3358144	4.2642904	3.1036786	3.9226758	3.5987961	2.8081577	1.8830556	3.220921	2.2816711	2.8194155	1.9793923	2.3655743	1.6036831	1.8179455	1.2107049	5.214973	5.0700033	3.5749804	4.7206065	3.8809659	3.0802975	2.3243102	1.5263056	4.2494287	3.5251859	2.4308438	2.6746976	1.7942972	3.6536285	3.1226395	2.1587172	2.5298271	1.9148747	1.2234502	5.1406412	4.7966127	3.270337	4.1968314	3.2165329	2.1575126	3.5517169	2.9489923	2.3581969	1.7740323	1.1452399	5.0309259	4.6028033	3.8701147	2.6859571	3.1318593	2.3473487	1.527448	3.997827	3.4495846	2.975807	2.4863627	1.9782849	1.2969705	1.2945864	4.7262449	3.9101801	2.6482156	2.9657421	1.994283	4.3032132	3.3207591	2.2417201	3.8815329	3.5354874	2.4787262	3.1676402	2.7927597	2.4539244	1.8934782	1.2421435	1.9711516	1.5113315	0.983002
run5	6.3633924	5.3252323	4.793768	2.9331925	3.4481149	2.2456851	2.2505553	5.3877036	5.2829128	4.5107792	2.6616409	5.0658005	3.3443648	4.3688066	3.1519284	2.1034548	3.4807082	2.3074811	2.612133	1.6979948	5.3598892	5.3141289	4.91742	2.8677232	5.2658986	5.2145737	5.1422448	4.1174847	2.6333586	5.052769	4.3098644	3.4925911	2.7999757	1.8625797	1.8761942	4.8524153	4.189372	3.3848322	2.5868689	1.6632985	3.3554914	2.5618834	1.6668221	4.5537391	4.276081	3.7641066	2.6519081	3.2178521	2.7080763	2.2063912	1.6678258	1.0950331	3.9851153	3.4349783	2.88956	2.3204326	1.7439523	1.1419967	3.656868	3.1560964	2.2296479	2.5592508	1.9459206	1.303972	3.1868883	2.7810323	2.3193485	1.568432	1.7578763	1.1561422	5.3330649	4.9870248	2.9741211	5.311426	5.2603483	5.0970541	4.7088902	3.5006095	2.3565179	4.0804462	2.7564436	3.5641579	3.0694703	2.3720351	1.6147596	2.4926965	1.8649079	1.2133724	5.1469688	3.6436421	4.755403	3.7323069	2.5079774	4.4348619	4.0361814	3.1946256	2.1509638	3.5848708	2.5267971	3.0983492	2.1536327	2.5241882	1.8910287	1.246385	4.0429448	3.6553475	2.6164007	3.2361972	2.2778387	2.7934148	1.9508885	2.2569772	1.7183611	1.1412327	5.2902325	5.1742555	4.5115527	3.4210566	2.5283911	1.6535914	4.8184302	3.7169878	2.8013591	1.8553923	3.9671248	3.2353872	2.1663436	2.4394852	1.5820615	5.2638557	5.1808951	4.4956824	3.4532787	2.2791272	3.708663	2.5322641	2.8611864	1.9080273	4.7106528	3.3449297	4.3078948	3.0849343	3.9277471	3.6224677	2.8363295	1.9179855	3.2272597	2.3015846	2.8247029	1.9707872	2.3694083	1.6268076	1.8325514	1.1968129	5.2223601	5.0636898	3.5774646	4.7232565	3.8982479	3.1387512	2.3666992	1.5173664	4.2236536	3.5227181	2.4528596	2.688127	1.7884428	3.6134469	3.0964872	2.1267366	2.4930936	1.8920041	1.2351355	5.1478583	4.7853847	3.2634429	4.154465	3.1724022	2.1360712	3.494378	2.9337364	2.3630824	1.7607669	1.1347545	5.0172663	4.5891731	3.8677265	2.7116699	3.1154724	2.3722051	1.5716483	3.9932412	3.4598321	2.9735785	2.4806834	1.9850367	1.3207696	1.319833	4.6805723	3.8620658	2.6657579	2.962614	1.9470699	4.2946649	3.3186561	2.2374617	3.8425787	3.4800072	2.4464197	3.1185461	2.7723519	2.4277492	1.8452947	1.2467293	1.965482	1.5029711	0.9832016
run6	6.3631238	5.3421142	4.8267383	2.861265	3.5172733	2.248316	2.2695696	5.3875425	5.2782479	4.5352963	2.7261704	5.0737942	3.3170386	4.4004203	3.1915999	2.1091962	3.4706053	2.3373868	2.6287499	1.6970098	5.3615677	5.3112525	4.8915075	2.9145908	5.2618692	5.2029125	5.1311481	4.1335233	2.6447305	5.0375377	4.3501022	3.5162232	2.8141301	1.8743373	1.8634057	4.859776	4.1930108	3.3615853	2.5583792	1.6934915	3.3805577	2.5583611	1.7129897	4.5858945	4.3222484	3.7967544	2.6761544	3.2675497	2.7541382	2.2170751	1.6494315	1.0755353	4.0231894	3.4593883	2.915445	2.3450254	1.7700886	1.1498131	3.7003073	3.1799025	2.2264873	2.6086222	1.9900712	1.2696581	3.2518795	2.7790687	2.3515434	1.5923705	1.7700382	1.1749764	5.3321139	4.9877561	2.9524715	5.3077978	5.2545374	5.0929032	4.7015532	3.5698735	2.3544985	4.1133105	2.7957278	3.584676	3.1147424	2.3777551	1.5742437	2.5069363	1.8743558	1.2280829	5.1603428	3.6202522	4.7769606	3.7622435	2.5261162	4.4535954	4.0758094	3.2035685	2.1773368	3.6138516	2.5458052	3.1301498	2.1683242	2.5211166	1.9197445	1.2474061	4.0470297	3.6481833	2.595017	3.2278952	2.2716248	2.787894	1.9024148	2.2629963	1.7227675	1.1332726	5.2832172	5.1634204	4.5368256	3.4316601	2.5568365	1.6370377	4.8303182	3.7318758	2.7910429	1.8084158	3.9405558	3.2226657	2.1863529	2.4410101	1.6011844	5.2548956	5.1545196	4.4874504	3.5107616	2.3104317	3.7433709	2.5811345	2.8481552	1.8597616	4.6992919	3.3521449	4.3022459	3.1147044	3.964064	3.603843	2.8237272	1.9165317	3.2205607	2.2820317	2.8292885	1.9737204	2.3563926	1.6241139	1.81815	1.1773217	5.2113169	5.0540793	3.5643761	4.7557301	3.9020855	3.1104886	2.3452696	1.5229255	4.2418544	3.5288079	2.4384941	2.725499	1.7938473	3.6536147	3.1130347	2.1497312	2.5408082	1.9166992	1.2395174	5.1332774	4.7926322	3.2752589	4.1652183	3.2139835	2.1188304	3.5093603	2.9393815	2.3773878	1.7670288	1.1580696	5.0086412	4.6109836	3.8776798	2.6861386	3.1655104	2.3936629	1.5431455	3.9778294	3.4607128	2.9787501	2.4694234	1.9916743	1.3286691	1.3335812	4.7198679	3.9100202	2.6651558	3.0096597	1.9984316	4.3000659	3.3423353	2.2568157	3.8995209	3.5204023	2.5016819	3.1634701	2.7871527	2.4424353	1.8842628	1.2545491	1.9731337	1.5058545	0.975707
