ILN_supaln
median	20001
min	20001
max	20001
num_samples_for_ESS	320016
tail-ESS_med	156196
tail-ESS_min	134570
tail-ESS_max	160253
bulk-ESS_med	150488
bulk-ESS_min	111356
bulk-ESS_max	161090
minRhat	0.999974661258453
maxRhat	1.00012631668905
total_samples	320016
