t_n219	t_n220	t_n221	t_n222	t_n223	t_n224	t_n225	t_n226	t_n227	t_n228	t_n229	t_n230	t_n231	t_n232	t_n233	t_n234	t_n235	t_n236	t_n237	t_n238	t_n239	t_n240	t_n241	t_n242	t_n243	t_n244	t_n245	t_n246	t_n247	t_n248	t_n249	t_n250	t_n251	t_n252	t_n253	t_n254	t_n255	t_n256	t_n257	t_n258	t_n259	t_n260	t_n261	t_n262	t_n263	t_n264	t_n265	t_n266	t_n267	t_n268	t_n269	t_n270	t_n271	t_n272	t_n273	t_n274	t_n275	t_n276	t_n277	t_n278	t_n279	t_n280	t_n281	t_n282	t_n283	t_n284	t_n285	t_n286	t_n287	t_n288	t_n289	t_n290	t_n291	t_n292	t_n293	t_n294	t_n295	t_n296	t_n297	t_n298	t_n299	t_n300	t_n301	t_n302	t_n303	t_n304	t_n305	t_n306	t_n307	t_n308	t_n309	t_n310	t_n311	t_n312	t_n313	t_n314	t_n315	t_n316	t_n317	t_n318	t_n319	t_n320	t_n321	t_n322	t_n323	t_n324	t_n325	t_n326	t_n327	t_n328	t_n329	t_n330	t_n331	t_n332	t_n333	t_n334	t_n335	t_n336	t_n337	t_n338	t_n339	t_n340	t_n341	t_n342	t_n343	t_n344	t_n345	t_n346	t_n347	t_n348	t_n349	t_n350	t_n351	t_n352	t_n353	t_n354	t_n355	t_n356	t_n357	t_n358	t_n359	t_n360	t_n361	t_n362	t_n363	t_n364	t_n365	t_n366	t_n367	t_n368	t_n369	t_n370	t_n371	t_n372	t_n373	t_n374	t_n375	t_n376	t_n377	t_n378	t_n379	t_n380	t_n381	t_n382	t_n383	t_n384	t_n385	t_n386	t_n387	t_n388	t_n389	t_n390	t_n391	t_n392	t_n393	t_n394	t_n395	t_n396	t_n397	t_n398	t_n399	t_n400	t_n401	t_n402	t_n403	t_n404	t_n405	t_n406	t_n407	t_n408	t_n409	t_n410	t_n411	t_n412	t_n413	t_n414	t_n415	t_n416	t_n417	t_n418	t_n419	t_n420	t_n421	t_n422	t_n423	t_n424	t_n425	t_n426	t_n427	t_n428	t_n429	t_n430	t_n431	t_n432	t_n433	t_n434	t_n435
run1	6.364797	5.3368478	4.8074661	2.6683487	3.2752052	2.0752837	2.0871129	5.3882445	5.2895251	4.5324689	2.4910584	5.0786508	3.1156276	4.2656117	2.9496672	1.9281824	3.2212805	2.1200945	2.4035574	1.5478745	5.3647428	5.318765	4.9001591	2.696791	5.2686761	5.2119332	5.1370202	3.9104938	2.4152566	5.0167413	4.1313614	3.2375627	2.5626364	1.7091014	1.6983972	4.7887862	4.0081547	3.1373954	2.3635137	1.5803373	3.1230613	2.3558782	1.53849	4.4231827	4.0897272	3.5329958	2.4209394	3.0176226	2.5174648	2.0464614	1.5362753	1.0090123	3.7683552	3.2070064	2.6930128	2.1713495	1.63929	1.066554	3.4206668	2.9488159	2.0685345	2.3914547	1.8437644	1.2127545	3.0018397	2.5839678	2.1384752	1.4577525	1.6363847	1.0761704	5.3383338	5.029627	2.7240165	5.3146002	5.2645498	5.0992028	4.6811594	3.296519	2.1873492	3.9507108	2.6071209	3.3496743	2.8857763	2.201085	1.4718641	2.3222503	1.7575671	1.1479172	5.1655221	3.4785723	4.7671799	3.5738418	2.3217371	4.3828984	3.8773398	2.9584804	2.0019438	3.3824499	2.3340336	2.8666965	1.9549231	2.3339924	1.7597626	1.1459877	3.8610558	3.4603575	2.3854041	3.0464724	2.1286053	2.6090508	1.7727257	2.1128984	1.5982619	1.0706657	5.291731	5.1463891	4.082683	3.0807891	2.2667797	1.4944033	4.4181821	3.3574693	2.5252181	1.6605063	3.5495158	2.9005329	1.984506	2.1937013	1.434466	5.2671348	5.1546178	4.4255504	3.2375913	2.1003878	3.5183982	2.35045	2.6456198	1.7327352	4.6635615	3.1523825	4.1528802	2.8443549	3.7594364	3.3913279	2.6110344	1.7522117	3.0294567	2.1019465	2.6444883	1.8141218	2.2087643	1.5232946	1.6687959	1.1129058	5.2161067	5.0557636	3.3731016	4.6679007	3.6899505	2.8938234	2.1777723	1.4294323	4.0432405	3.2509288	2.2159892	2.4779817	1.6355569	3.3979742	2.8652801	1.9825654	2.319441	1.7665951	1.1493476	5.1343301	4.7464407	3.0409846	3.9738728	2.92383	1.9394379	3.2566417	2.7350623	2.1711272	1.6554564	1.0568971	4.9848914	4.4712872	3.6613517	2.5147313	2.8974947	2.2051817	1.4482187	3.7947398	3.236626	2.7235652	2.2843641	1.8182912	1.200211	1.2177943	4.6159935	3.6929649	2.4754598	2.753982	1.8308952	4.1118272	3.0772615	2.0484487	3.6483824	3.272926	2.2530717	2.9127657	2.6009107	2.2474575	1.7177125	1.1503644	1.8037674	1.3839927	0.9235869
run2	6.3649002	5.3463655	4.7970276	2.7313927	3.2993931	2.082743	2.1076669	5.3865286	5.2925865	4.5356054	2.5114965	5.0924428	3.153653	4.3580071	2.9476341	1.9343375	3.3128411	2.1411912	2.3902559	1.5612681	5.3621965	5.3190994	4.9217035	2.7098728	5.2752768	5.2189611	5.1349409	4.0179614	2.4720077	5.0178838	4.1447235	3.2922525	2.5891366	1.7201267	1.744162	4.8251421	4.0465044	3.1563202	2.3655214	1.5649989	3.1469209	2.3820899	1.6060257	4.5062178	4.168417	3.571374	2.446896	3.0244835	2.5284858	2.0148105	1.5218696	1.0004663	3.8115001	3.241722	2.711092	2.2002149	1.6471532	1.0781383	3.4509517	2.9616684	2.031273	2.4084169	1.8327982	1.2097826	3.0125763	2.594949	2.1517837	1.4530888	1.6336453	1.0739307	5.3370134	5.000906	2.7044429	5.3187185	5.2731296	5.1110382	4.685108	3.3313672	2.1463324	3.9638397	2.6306492	3.3810838	2.899454	2.2143774	1.4640618	2.3127809	1.7375953	1.1489725	5.1738621	3.5386592	4.8067867	3.6033412	2.3736331	4.4275629	3.891617	2.9701124	2.014178	3.4186753	2.3536616	2.9045925	1.9907446	2.3449094	1.7556636	1.1653259	3.8894027	3.4796646	2.4138182	3.077962	2.0999484	2.6582839	1.7868695	2.1090404	1.60472	1.0500447	5.2965981	5.1402053	4.0870464	3.0846321	2.3452076	1.4791317	4.4383222	3.3783714	2.5498845	1.6626854	3.5860258	2.9236657	1.9824196	2.2379621	1.4474395	5.2718689	5.1538227	4.4527586	3.2467628	2.1294441	3.561679	2.3817283	2.6344933	1.7744689	4.6986554	3.1113452	4.1971891	2.8575652	3.7683607	3.4285448	2.6140229	1.7840561	3.0421763	2.10062	2.6584638	1.8154839	2.2179316	1.4951261	1.6972502	1.1002944	5.2251638	5.0469843	3.3721879	4.6547607	3.7014967	2.8798916	2.1554841	1.4203863	4.0608666	3.281691	2.2147239	2.484429	1.6231937	3.4444446	2.9257981	1.9825314	2.3296749	1.7605349	1.1417448	5.1410825	4.7293735	3.0562067	3.9944792	2.9306348	1.965855	3.299235	2.7138659	2.1811335	1.632709	1.0484586	4.9809663	4.5268102	3.6899438	2.4565903	2.9055735	2.1958025	1.4599014	3.8140815	3.2500541	2.7547982	2.296592	1.848354	1.2157228	1.2190496	4.6158561	3.7070068	2.4350604	2.727032	1.8329919	4.1446394	3.0900995	2.0590494	3.6986045	3.3090252	2.3294556	2.955012	2.5937984	2.2700937	1.7427875	1.1500685	1.8427181	1.393411	0.9229388
run3	6.363036	5.33622	4.7953684	2.7241304	3.2552139	2.0421896	2.0337399	5.387874	5.287128	4.5329559	2.4958115	5.0776025	3.1173461	4.3489102	2.9383754	1.9174663	3.2736607	2.1039733	2.3927165	1.5735058	5.3657056	5.3205364	4.908557	2.6482202	5.2727711	5.2119363	5.1351763	3.9466892	2.3755378	5.0252516	4.1807822	3.2704617	2.577905	1.7083381	1.6923598	4.8028576	4.0324511	3.1131828	2.3553809	1.5312067	3.1524598	2.3813006	1.55801	4.433414	4.088242	3.5275616	2.4613943	3.0060815	2.5144156	2.0171525	1.5102199	0.9843706	3.7504253	3.2089452	2.6891189	2.1365235	1.6318027	1.0519193	3.4152531	2.9343519	2.0395974	2.367219	1.8044497	1.1865673	3.0103177	2.5724967	2.1318443	1.4432581	1.6128734	1.0682134	5.338127	5.018008	2.7742569	5.3162675	5.2704358	5.1012599	4.6963803	3.291774	2.0978178	3.9363334	2.5767141	3.3506246	2.8729595	2.1952603	1.4265937	2.2973432	1.7278162	1.1181018	5.1613703	3.4455539	4.7723117	3.5623303	2.3575784	4.373635	3.8615233	2.9496778	1.9994235	3.3871127	2.3351136	2.8811318	1.9416856	2.3138791	1.7562921	1.1654622	3.8669786	3.4524925	2.3664673	3.0165373	2.0859798	2.5991248	1.7952721	2.0847852	1.588553	1.0314895	5.2949201	5.1480477	4.0884944	3.093416	2.3100682	1.5088521	4.3936319	3.3568325	2.4703232	1.6282581	3.5084542	2.9060798	1.9739998	2.2156583	1.4829637	5.2664544	5.1537513	4.4329757	3.2170117	2.146775	3.4690618	2.3351447	2.6235586	1.737336	4.6760723	3.1141878	4.1603155	2.868643	3.7440774	3.3726476	2.594636	1.7316826	3.0062418	2.0857229	2.616991	1.825829	2.1938105	1.5054119	1.6813969	1.1097456	5.2211244	5.0399913	3.3707996	4.66767	3.6609811	2.8668991	2.1454705	1.3948511	4.0394721	3.251697	2.1923696	2.4604393	1.6409888	3.3921584	2.8720823	1.9606209	2.3315214	1.768569	1.1494893	5.131444	4.7318262	3.0397778	3.9682825	2.9403317	1.9432227	3.2889836	2.7312207	2.1818107	1.6279124	1.0422059	4.9704861	4.4963426	3.6277773	2.4643277	2.8805655	2.1949436	1.4307165	3.7537706	3.2284792	2.7370562	2.2942371	1.8501206	1.2135481	1.2028515	4.5828341	3.6401515	2.4650506	2.6979526	1.7999404	4.0788134	3.076779	2.0407303	3.6283225	3.2595789	2.2630076	2.9043513	2.5645348	2.2195033	1.7118838	1.1392943	1.7953891	1.3519213	0.8955336
run4	6.363156	5.3420875	4.852507	2.6535936	3.2559165	2.091111	2.0991766	5.3880518	5.2907683	4.5684064	2.5150629	5.0943481	3.0980225	4.3535572	2.9540807	1.917192	3.216372	2.1219255	2.3875979	1.55109	5.3641841	5.3179002	4.9039819	2.6474836	5.2732562	5.2159084	5.1459533	3.9925302	2.421545	5.0355808	4.2229042	3.2699109	2.6014513	1.7149473	1.6958426	4.8380358	4.0460425	3.1454293	2.3528827	1.5554189	3.1129714	2.3616166	1.5432829	4.500068	4.1408481	3.5264229	2.4354047	2.9847989	2.5102427	2.0438106	1.5308691	0.9914	3.7803014	3.17519	2.6583972	2.1507071	1.6172754	1.0472889	3.4295575	2.9297156	2.0574691	2.3842002	1.821087	1.1944848	2.9579842	2.5684188	2.1422099	1.4422479	1.6371652	1.0844494	5.3378063	4.9958408	2.7447599	5.3165118	5.2698489	5.0963696	4.6447335	3.2675503	2.1571365	3.930084	2.5978284	3.3285757	2.8738567	2.2186099	1.4743716	2.3302827	1.7494239	1.1379832	5.1590621	3.4688182	4.7932651	3.5139389	2.3158551	4.405332	3.9040492	2.957447	2.0096251	3.4098975	2.3113394	2.8669582	1.9669093	2.3142132	1.7490106	1.1480244	3.9098954	3.4617832	2.4020164	3.0511583	2.1452775	2.6299213	1.8120385	2.1275611	1.6227662	1.0578269	5.2942754	5.153467	4.0990429	3.1089348	2.3107604	1.5013762	4.4142932	3.3611548	2.5210262	1.6337473	3.5156693	2.8829265	1.9463252	2.1934266	1.4619418	5.2647412	5.1606335	4.4325702	3.2347105	2.1154074	3.5364179	2.3967571	2.6250384	1.7489671	4.6830386	3.0744368	4.1642271	2.8258952	3.7594422	3.3911755	2.6214239	1.7493738	3.0355323	2.0693929	2.6502805	1.8447909	2.2223179	1.5053781	1.6982685	1.1109851	5.2175824	5.0601442	3.4204185	4.6716603	3.6705553	2.8608032	2.1394441	1.41089	4.0571358	3.2891965	2.2634341	2.4565378	1.6145513	3.3822198	2.8770766	1.9711569	2.3139925	1.7895558	1.1486528	5.1389815	4.7311031	3.068723	3.9621791	2.9305963	1.9454514	3.2747917	2.7182033	2.187126	1.6252777	1.0414725	4.9834476	4.5231412	3.6533361	2.4905495	2.9128033	2.1899762	1.4377693	3.8165966	3.2210981	2.7436783	2.2932212	1.8402644	1.2131284	1.2362409	4.6092493	3.6436836	2.4351172	2.769722	1.7996823	4.0935849	3.0485604	2.0486335	3.6614444	3.2937086	2.2865994	2.8996064	2.5605333	2.2455798	1.7118791	1.1471379	1.8080837	1.3707629	0.8991996
run5	6.363578	5.350149	4.8594241	2.7407354	3.2941568	2.0847457	2.0925933	5.3881332	5.2916477	4.5523078	2.4621992	5.0845421	3.1451905	4.3702979	2.9794327	1.8964021	3.2657927	2.1085119	2.4176224	1.5680217	5.3643469	5.3209557	4.8967687	2.7252895	5.274176	5.2127897	5.1347355	4.0152964	2.423172	5.021535	4.1657856	3.3073986	2.5910735	1.7021512	1.7118591	4.8135504	4.0516494	3.1331185	2.3493938	1.5762348	3.1341728	2.3929171	1.55473	4.4784753	4.136393	3.5624835	2.4859764	3.0028755	2.5124324	2.0223599	1.5273781	0.9987222	3.8026293	3.2432658	2.6991489	2.1604206	1.6304303	1.0593323	3.4778309	2.9722262	2.0385702	2.4300657	1.8331227	1.2007787	3.0058637	2.5799682	2.1816532	1.4675618	1.638084	1.0703995	5.3398627	5.0146423	2.776657	5.3175448	5.2708932	5.1025553	4.6522405	3.2960859	2.1647551	3.9270904	2.5954323	3.3149384	2.881177	2.172185	1.4370386	2.3391676	1.7365415	1.1508593	5.1673791	3.4519629	4.7712017	3.5762397	2.2888122	4.3929175	3.9136031	2.9727379	2.0117547	3.4420266	2.3421023	2.9150472	2.0096473	2.3485696	1.787306	1.1685438	3.8905515	3.467654	2.4118569	3.0150445	2.1158917	2.5800652	1.7639995	2.073789	1.5998867	1.0495085	5.2979279	5.1482395	4.0739856	3.0872229	2.3182322	1.5199812	4.4269177	3.3740882	2.5395531	1.669501	3.5243237	2.8835254	1.9929908	2.1896705	1.4393238	5.2706519	5.1526795	4.4334687	3.2642614	2.1100248	3.5428518	2.3832691	2.6744291	1.7449252	4.6692792	3.1438957	4.2074873	2.844664	3.7575198	3.3923151	2.6118775	1.7552691	3.03526	2.1142726	2.6560272	1.8038305	2.2030931	1.4867392	1.6804727	1.1062246	5.2189203	5.0515674	3.3716224	4.6489393	3.7027695	2.8804878	2.1737142	1.4114989	4.0728787	3.2871087	2.2161402	2.5118118	1.6533767	3.4308145	2.9083816	1.9930708	2.3167534	1.7512708	1.1474442	5.1380051	4.7318174	3.0664811	4.0330933	2.9602158	1.9511287	3.2842156	2.7293976	2.1879566	1.6252562	1.0626879	4.9872607	4.5146921	3.6897209	2.4783653	2.9110288	2.2218652	1.4652652	3.8103846	3.2457221	2.7719352	2.2952769	1.8618425	1.2229673	1.236891	4.6373477	3.6832276	2.4716002	2.7809574	1.8201588	4.1256638	3.1033958	2.0949717	3.6846602	3.3203147	2.2923643	2.944837	2.6155651	2.2876708	1.7501805	1.1615679	1.8484778	1.3792657	0.9076963
run6	6.3631773	5.3416398	4.8524762	2.7199878	3.2454235	2.0645142	2.0472197	5.387916	5.2921653	4.5510093	2.4851128	5.0921968	3.1046402	4.3327042	2.9436793	1.9078499	3.2328923	2.1266573	2.4090966	1.5622708	5.3623151	5.3208506	4.9076468	2.675526	5.2734733	5.2204939	5.1481723	3.9221507	2.4043412	5.0387064	4.1620521	3.2456569	2.5797513	1.722813	1.7050932	4.8009908	4.0102108	3.1462675	2.3697984	1.5568198	3.169549	2.356652	1.5593543	4.4528973	4.0929859	3.5248354	2.413596	3.013853	2.4833006	1.9905949	1.5301078	0.9908341	3.7390956	3.1834629	2.6605849	2.1352606	1.620114	1.0622156	3.4009769	2.9072552	2.0316358	2.3799241	1.7910727	1.1869122	2.9618015	2.5543117	2.1277926	1.4443162	1.6167871	1.0582925	5.3385379	5.0115062	2.7430793	5.3172066	5.2680668	5.115744	4.6580164	3.2963964	2.143814	3.9126667	2.5953504	3.3292693	2.8624183	2.1665625	1.4688307	2.3302089	1.7567617	1.151097	5.1654897	3.4278727	4.7698402	3.568109	2.2976515	4.3941503	3.8705209	2.949475	1.9852924	3.3728151	2.3128806	2.8925519	1.9594149	2.3269996	1.7642817	1.1344295	3.8844829	3.4320876	2.4107727	3.0260771	2.1041364	2.6079607	1.7853705	2.109899	1.5945795	1.0440573	5.2948012	5.14414	4.1039465	3.0556026	2.2981929	1.5068661	4.4016036	3.3668565	2.5203323	1.6662344	3.547376	2.887398	1.9706948	2.1776965	1.4422394	5.2639188	5.1529728	4.4313443	3.1999419	2.114965	3.516281	2.3423356	2.6062872	1.697562	4.6677227	3.0619549	4.1684992	2.8104231	3.7538417	3.3883099	2.6081013	1.7713705	3.0144292	2.0549307	2.6588764	1.8380717	2.2120016	1.5012886	1.6511502	1.1145616	5.2118103	5.0542381	3.3359909	4.6651376	3.6759302	2.8953345	2.1570164	1.3981499	4.0317505	3.2598708	2.2043695	2.4811501	1.6378386	3.3862431	2.8584683	1.9763319	2.315722	1.7578695	1.1523127	5.1346744	4.7104143	3.0448714	3.983292	2.9581738	1.9396848	3.2755406	2.7259987	2.1909089	1.6234536	1.059969	4.9769607	4.4990412	3.6338436	2.451395	2.8473848	2.1607253	1.4438077	3.7856679	3.188081	2.7323304	2.2747436	1.8218815	1.2168349	1.2040219	4.580922	3.6559164	2.4369643	2.7873951	1.8063969	4.0786522	3.0563509	2.0260125	3.6317953	3.2718532	2.2717399	2.9194492	2.5781309	2.2425548	1.7213556	1.159395	1.8096428	1.3771216	0.9018351
