t_n219	t_n220	t_n221	t_n222	t_n223	t_n224	t_n225	t_n226	t_n227	t_n228	t_n229	t_n230	t_n231	t_n232	t_n233	t_n234	t_n235	t_n236	t_n237	t_n238	t_n239	t_n240	t_n241	t_n242	t_n243	t_n244	t_n245	t_n246	t_n247	t_n248	t_n249	t_n250	t_n251	t_n252	t_n253	t_n254	t_n255	t_n256	t_n257	t_n258	t_n259	t_n260	t_n261	t_n262	t_n263	t_n264	t_n265	t_n266	t_n267	t_n268	t_n269	t_n270	t_n271	t_n272	t_n273	t_n274	t_n275	t_n276	t_n277	t_n278	t_n279	t_n280	t_n281	t_n282	t_n283	t_n284	t_n285	t_n286	t_n287	t_n288	t_n289	t_n290	t_n291	t_n292	t_n293	t_n294	t_n295	t_n296	t_n297	t_n298	t_n299	t_n300	t_n301	t_n302	t_n303	t_n304	t_n305	t_n306	t_n307	t_n308	t_n309	t_n310	t_n311	t_n312	t_n313	t_n314	t_n315	t_n316	t_n317	t_n318	t_n319	t_n320	t_n321	t_n322	t_n323	t_n324	t_n325	t_n326	t_n327	t_n328	t_n329	t_n330	t_n331	t_n332	t_n333	t_n334	t_n335	t_n336	t_n337	t_n338	t_n339	t_n340	t_n341	t_n342	t_n343	t_n344	t_n345	t_n346	t_n347	t_n348	t_n349	t_n350	t_n351	t_n352	t_n353	t_n354	t_n355	t_n356	t_n357	t_n358	t_n359	t_n360	t_n361	t_n362	t_n363	t_n364	t_n365	t_n366	t_n367	t_n368	t_n369	t_n370	t_n371	t_n372	t_n373	t_n374	t_n375	t_n376	t_n377	t_n378	t_n379	t_n380	t_n381	t_n382	t_n383	t_n384	t_n385	t_n386	t_n387	t_n388	t_n389	t_n390	t_n391	t_n392	t_n393	t_n394	t_n395	t_n396	t_n397	t_n398	t_n399	t_n400	t_n401	t_n402	t_n403	t_n404	t_n405	t_n406	t_n407	t_n408	t_n409	t_n410	t_n411	t_n412	t_n413	t_n414	t_n415	t_n416	t_n417	t_n418	t_n419	t_n420	t_n421	t_n422	t_n423	t_n424	t_n425	t_n426	t_n427	t_n428	t_n429	t_n430	t_n431	t_n432	t_n433	t_n434	t_n435
run1	5.232923	1.1843776	0.7819384	0.0365423	0.3763794	0.0246388	0.0247919	5.098365	1.5467104	0.3212898	0.0243111	1.2271183	0.0440671000000001	0.9103043	0.2368323	0.0180297	0.5278646	0.0293622	0.1611943	0.0140373	4.622885	2.5414073	0.320351	0.0275301	1.8993764	1.6941999	1.6018192	0.3170119	0.0244977	1.5303873	0.9102708	0.5411641	0.2767548	0.0195738	0.0189399	1.4663837	1.083618	0.4473742	0.1483006	0.0128486	0.450759600000001	0.1435272	0.0129898	1.3942882	1.3186464	0.958799900000001	0.036199	0.6298109	0.390785	0.204451	0.0736134	0.0078854	1.2130337	0.7454081	0.4477729	0.2272592	0.0855909	0.0082131	1.0477387	0.6629771	0.0293217000000001	0.3133261	0.1078194	0.00960320000000001	0.7371737	0.5081836	0.3200064	0.0173825	0.1047004	0.00944040000000001	4.1980285	0.341988	0.0265638	3.8088541	2.3519121	1.4708327	1.2634384	0.2732233	0.0216362	1.0308449	0.0366443	0.7911411	0.5966219	0.1671052	0.0139068	0.2904534	0.1009563	0.0100418	1.7105311	0.0523884000000001	1.5511895	0.2923976	0.02406	1.4308421	1.1676965	0.2533151	0.0218477	0.8666336	0.0346254	0.5786847	0.0308642	0.2817573	0.0961953000000001	0.0090006	1.1700172	0.9468624	0.0404066	0.7356897	0.0326144	0.5007371	0.0244971	0.2551418	0.0852451	0.00817930000000004	3.2535164	1.5719359	0.7688197	0.3699022	0.1361957	0.0118987	1.2484481	0.5005326	0.159138	0.0140121	0.7808128	0.4756604	0.0268347	0.1479065	0.0129366	2.6193133	1.7109526	1.163405	0.2592234	0.0213734	0.6328786	0.0314577	0.188173500000001	0.0171501	1.4762572	0.0435772	1.2974278	0.0463387	1.115861	0.9614064	0.2273107	0.018132	0.7693401	0.0328438	0.5719958	0.0252748	0.3512515	0.019255	0.1110103	0.00916530000000002	1.9496819	1.5407249	0.0496703	1.3779481	0.7162507	0.3484996	0.1227298	0.0115165	1.1631238	0.6321775	0.0309118	0.1789197	0.0156972000000001	0.8199543	0.5638127	0.0265186	0.2759293	0.0981423	0.00864350000000001	1.6875443	1.3298377	0.0423429	1.0423958	0.2370347	0.0194195	0.688887	0.4244057	0.2177069	0.0784756000000001	0.0079972	1.5639215	1.3653813	0.8329549	0.0345328	0.3838575	0.1270697	0.012437	1.0026402	0.7290719	0.508595	0.3260171	0.1740411	0.0121996	0.0118457	1.4245614	0.7180539	0.0321911	0.2029609	0.018287	1.2589467	0.2607576	0.0227772	1.0728561	0.9108652	0.0338427	0.7369369	0.5794125	0.4341369	0.1264402	0.0110208	0.2147182	0.0762854	0.00726390000000002
run2	5.2401282	1.1821276	0.7726485	0.0331858	0.3734009	0.0259991	0.0250184	5.0974216	1.5301125	0.3059351	0.0260728	1.2230881	0.0437517	0.9211162	0.2325114	0.0176354	0.5388494	0.0290465	0.1640104	0.0128094	4.6329773	2.4961977	0.3250743	0.0243876	1.8831456	1.6930277	1.5988725	0.308097200000001	0.0234908000000001	1.5326615	0.9162659	0.5442445	0.2797216	0.0187479	0.0206127	1.4739195	1.0529666	0.4455032	0.1474395	0.0127136	0.4497115	0.150605	0.0143167	1.3962915	1.3208322	0.9729766	0.0389549	0.6353695	0.3912406	0.2077628	0.0726717	0.0077663	1.212786	0.7460989	0.4483154	0.2304865	0.0857371000000001	0.0084077	1.0539761	0.6820696	0.0296255000000001	0.3212533	0.1100861	0.0100943000000001	0.7396053	0.5071678	0.3222216	0.0174877	0.1046141	0.00900390000000002	4.1680185	0.3358518	0.0256531	3.7807439	2.3593281	1.4883483	1.2790308	0.2789183	0.0237942	1.0428161	0.0438269	0.7965563	0.5964327	0.1688669	0.0149246	0.2847419	0.0993815	0.00914250000000001	1.7079232	0.05062	1.5473493	0.3171709	0.0242857	1.4335549	1.1683041	0.2539474	0.0203727000000001	0.8654995	0.0380362	0.5807429	0.0254103	0.2829314	0.0962450000000001	0.0085147	1.1734157	0.9462441	0.0393270000000001	0.7275672	0.0323989	0.4927902	0.0247047	0.247572	0.0896329000000001	0.0088633	3.208126	1.5714613	0.7623045	0.3656777	0.1316224	0.0116805	1.2570182	0.4899259	0.159036100000001	0.0149152	0.7847903	0.4852463	0.0250572	0.1481619	0.0135124	2.6160447	1.7047464	1.1687746	0.2734227	0.0231805	0.6396522	0.0327217	0.1887182	0.0161234	1.4775977	0.0484987000000001	1.2961459	0.0398291	1.1149163	0.9586788	0.2300427	0.0169997	0.7714165	0.0307795	0.5721428	0.0268629	0.3474536	0.0198441	0.1133286	0.0101886	1.9251259	1.5306708	0.0515864	1.3724689	0.7092073	0.340288	0.1210598	0.0110037	1.1633009	0.6421024	0.0316908000000001	0.1833184	0.0149884	0.8212026	0.5744623	0.0284287	0.2688553	0.0993534000000002	0.00898520000000001	1.6695424	1.3255608	0.0451396	1.0349514	0.2541128	0.0203238000000001	0.6775891	0.4176559	0.2221509	0.0802865	0.00796990000000001	1.5657853	1.3539572	0.8270162	0.0368232	0.3784981	0.1297853	0.0120364	0.9889989	0.7189037	0.490435	0.3167084	0.1717344	0.0136191	0.0125698	1.4330439	0.7098062	0.0323733	0.2037574	0.0167337	1.2670987	0.2724257	0.0221667	1.0819656	0.9061318	0.0365508	0.736115	0.583031	0.4388759	0.1276032	0.0107789	0.2177558	0.0758872	0.0075469
run3	5.2389764	1.1679991	0.772144	0.0373152	0.3734671	0.0231194	0.0216594	5.0986973	1.5121316	0.3102906	0.0239835	1.2091286	0.0426057	0.9046585	0.2258931	0.0183415	0.5311823	0.0281679	0.1602759	0.0133274	4.6373307	2.4522913	0.3377776	0.0253998000000001	1.8756237	1.6838491	1.5945995	0.316172	0.0270278	1.5301389	0.9112937	0.5387579	0.2733674	0.0189833	0.019301	1.4687751	1.056899	0.42444	0.1454144	0.0122412	0.4436062	0.1461204	0.0127463	1.389801	1.3145158	0.9653892	0.0375915	0.6312295	0.3847872	0.2084128	0.0763815000000002	0.00724750000000002	1.2031255	0.7461612	0.444689	0.2323515	0.0878549	0.00873720000000003	1.0419445	0.6674543	0.0301045	0.3204361	0.1079652	0.0106171	0.7361951	0.4888476	0.3097616	0.0180516	0.1041344	0.00994580000000001	4.1544498	0.3400262	0.0265111	3.7900834	2.3409624	1.4656992	1.2587089	0.2760142	0.022281	1.0154363	0.0391633	0.7807001	0.5743225	0.1582548	0.0137389	0.2799212	0.0958562000000002	0.009101	1.694343	0.0480604000000001	1.5441326	0.2908196	0.0232422	1.4188002	1.1625393	0.2496181	0.0216944	0.8779168	0.0356112	0.592867	0.0259914	0.2952418	0.0991657	0.0092079	1.1662777	0.9501651	0.0378716000000001	0.7317429	0.0321460000000001	0.4938343	0.024866	0.2509003	0.089475	0.00833430000000001	3.2338563	1.5646864	0.7665946	0.373695	0.1307045	0.0122359	1.2497838	0.506446	0.1624731	0.0152087	0.7801584	0.4683189	0.0267042	0.145483	0.0129323	2.6000371	1.7075279	1.151914	0.2568517	0.0208356	0.6323125	0.0299312000000001	0.1969661	0.0150795	1.4723755	0.0453365	1.2901742	0.0483458	1.1115498	0.9552422	0.2182257	0.0177705	0.7659722	0.0324053	0.5613154	0.0257692	0.3453052	0.0217329	0.1121737	0.0101825	1.9265583	1.523253	0.0467980000000001	1.3628953	0.7044129	0.3450016	0.1194131	0.0108051	1.1498724	0.6125872	0.0313148	0.1813186	0.0158345	0.797151	0.549291	0.0254036000000001	0.2727377	0.0956501000000001	0.00932930000000001	1.6750762	1.313285	0.0461391	1.0238208	0.2431293	0.0197529	0.6709111	0.4109909	0.2195996	0.0864150000000002	0.00831020000000002	1.5586971	1.3467598	0.813995600000001	0.0346535	0.3820092	0.1245055	0.0117485	0.9925144	0.7133724	0.494611	0.3157675	0.1735797	0.0124842	0.0132826	1.4206021	0.7205474	0.0381349	0.2018129	0.0170807	1.2545309	0.2605767	0.0209915	1.0681808	0.8968074	0.033147	0.733881	0.574435	0.4389049	0.1243216	0.0104742	0.2204649	0.0766342000000001	0.0073385
run4	5.2376093	1.1741294	0.7656607	0.0336392000000001	0.3764945	0.0216556	0.0236595	5.0978134	1.5315055	0.303237	0.0224623	1.2313453	0.0458292	0.9244267	0.230949200000001	0.0202381	0.5373321	0.0269589	0.1660302	0.0140588	4.651653	2.4641827	0.3214128	0.0247349000000001	1.8900754	1.682273	1.5992575	0.3193143	0.023582	1.5362119	0.9026258	0.5355487	0.2743012	0.0186683	0.0184937	1.4739181	1.0692945	0.4478669	0.146316	0.013787	0.4461245	0.1534759	0.0133281	1.3974184	1.3160927	0.9761921	0.0360025000000001	0.6362503	0.3914006	0.2051174	0.0752152	0.007277	1.2118892	0.7416552	0.4508699	0.23007	0.0851015	0.0083794	1.0486683	0.675999	0.0305284000000001	0.311615	0.1048304	0.0103353	0.7404778	0.5057043	0.3165742	0.0183241	0.1013344	0.00869860000000001	4.1907845	0.3302659	0.0263709	3.8070736	2.3907646	1.4847793	1.2723175	0.2746734	0.0222876000000001	1.0343124	0.0382657	0.797035	0.5859671	0.1622952	0.0148045	0.2845992	0.0969698	0.00905970000000001	1.7060251	0.0485714	1.5532704	0.2970403	0.0237833	1.4364635	1.1710324	0.2587138	0.0202342000000001	0.8784596	0.0344335	0.5836784	0.0289443	0.2825324	0.0935286	0.0093282	1.1670338	0.9566782	0.0334066	0.7323699	0.0293055000000001	0.4903112	0.0256103000000001	0.2459551	0.0858044	0.00845910000000003	3.2526118	1.5718424	0.7820358	0.3732853	0.1253877	0.0117252	1.2548525	0.503015	0.1577061	0.0138884	0.7799388	0.4640691	0.0258944	0.1426317	0.0129908	2.6583095	1.7075178	1.1749688	0.2721511	0.0247633	0.6395695	0.0308896	0.1855275	0.0151688	1.4762568	0.0465156000000001	1.29092	0.0447339000000001	1.1124736	0.9546898	0.2282196	0.0178386	0.7696006	0.0327162	0.5723365	0.0274633	0.3435186	0.0206322	0.1097008	0.00913600000000002	1.9347835	1.540694	0.0467885000000001	1.3802806	0.7183856	0.3481018	0.1203446	0.0116366	1.16712	0.6195813	0.0315975	0.1849618	0.016008	0.8179784	0.550904	0.0277019	0.2705897	0.0978426000000001	0.00903780000000001	1.6732824	1.3332358	0.0455684	1.0311923	0.249453800000001	0.0210893	0.6820038	0.4182002	0.2179946	0.0791753000000001	0.0087271	1.5643988	1.364078	0.8284804	0.0348604	0.3740693	0.1274279	0.0123748000000001	1.0017845	0.7248763	0.4946935	0.3115514	0.1685685	0.0123978	0.0123358	1.4357116	0.7233152	0.0352929	0.2044201	0.0160622	1.2563797	0.2722342	0.0215603	1.0730783	0.9081019	0.0354203	0.7361065	0.5802663	0.4389933	0.1300138	0.0105464	0.2213789	0.077306	0.00761490000000001
run5	5.2356618	1.178255	0.7720641	0.0366179	0.3759527	0.0238343	0.0244721	5.0976822	1.5223145	0.3180818	0.0253547000000001	1.2083182	0.0467696	0.9118722	0.2326684	0.0195072	0.533582	0.027258	0.1571865	0.0138745	4.6577588	2.4957553	0.328968	0.0243253	1.882817	1.6861432	1.5952743	0.3167333	0.0237896	1.5311949	0.9148197	0.5418876	0.283001	0.0193517	0.0195564	1.472127	1.0648997	0.4391655	0.1458271	0.013669	0.4518196	0.1509834	0.0122707	1.3932319	1.3240741	0.9658624	0.0385178000000001	0.6469207	0.3906897	0.2078873	0.0751377000000001	0.0072662	1.2105014	0.7458583	0.4410709	0.2356219	0.0835291000000001	0.00850190000000002	1.0430822	0.6698001	0.0284536	0.3211676	0.1070622	0.0108172	0.7454348	0.4994163	0.3195199	0.0191755	0.1063676	0.0102846	4.1896119	0.3431043	0.0268871000000001	3.817824	2.3830658	1.4666691	1.2465164	0.2734212	0.022822	1.0220597	0.0375781	0.7927598	0.588081	0.1686221	0.0132961	0.2885181	0.1032653	0.0094768	1.7068712	0.0509412	1.5478022	0.3183497	0.0235115	1.4286592	1.1646136	0.2598078	0.0214667000000001	0.875877700000001	0.037391	0.5764053	0.0270483	0.2902926	0.099287	0.0095007	1.1692979	0.9466305	0.0359737	0.7291945	0.0305353	0.5009033	0.0226973	0.2482682	0.0882816	0.00810010000000001	3.2828795	1.5653689	0.7888435	0.3773167	0.1304326	0.0113447	1.2538102	0.4903558	0.1622218	0.0140529	0.7812996	0.4748526	0.0251977	0.1486347	0.0125159	2.6455881	1.7070718	1.1533545	0.2628832	0.0224388	0.6423875	0.0314241	0.188611	0.0173161	1.4853423	0.0468794000000001	1.300833	0.0445846	1.1240399	0.9582389	0.212067	0.0175719	0.7667686	0.0329326	0.5610068	0.0272269	0.347117	0.0199608	0.1126713	0.0098666	1.9248413	1.5314205	0.0481000000000001	1.3807313	0.7080906	0.337699	0.1196849	0.0110202	1.1676159	0.6357123	0.0313968	0.1841765	0.0152955	0.8258568	0.5589439	0.0290647	0.2729068	0.0958440000000001	0.010032	1.6703179	1.3199519	0.0419411	1.035805	0.2434053	0.0197657	0.678477900000001	0.4165469	0.2182063	0.0808367	0.00890760000000001	1.5602308	1.3502039	0.8228436	0.0362732000000001	0.3767222	0.1317115	0.0124114	0.9756563	0.7014848	0.4852199	0.3099255	0.1681718	0.0128016	0.0134526	1.4303777	0.7093236	0.034875	0.2043764	0.0162757000000001	1.2657577	0.2750774	0.0226257	1.071984	0.9012516	0.0347481	0.7319914	0.5776949	0.4355752	0.1280639	0.0109938	0.2249376	0.0773917	0.0075133
run6	5.2358801	1.1683584	0.7704106	0.0372421000000001	0.3717289	0.0229434	0.0236792	5.0980739	1.5184934	0.3173887	0.0257372	1.2209591	0.0453643000000001	0.9200308	0.2341754	0.0191862	0.5383644	0.0264783	0.1584742	0.0146514	4.64168	2.4552548	0.3184612	0.0261858	1.8705007	1.6869272	1.5963488	0.3221733	0.0250568	1.5334509	0.8959383	0.5313639	0.2752122	0.0187659	0.0197835	1.471973	1.0652809	0.4399829	0.1500376	0.0140446	0.4459969	0.1475357	0.0133642	1.3951616	1.3219675	0.9622953	0.0367585	0.6385137	0.3894693	0.2092737	0.0822565000000001	0.00715090000000001	1.2097085	0.7517093	0.4547107	0.2275443	0.0861600000000001	0.00851750000000001	1.0460749	0.6624889	0.0276526	0.315768	0.1081266	0.0104424	0.7395889	0.5001029	0.3140599	0.0178156	0.1027052	0.009228	4.1668109	0.3230028	0.0267418	3.7906551	2.3615906	1.4853401	1.2616497	0.2705577	0.0206666	1.0251548	0.0369806	0.7911432	0.5921011	0.1751539	0.014055	0.2857024	0.0980331000000001	0.0090109	1.7066787	0.0485507	1.5499995	0.3008427	0.022752	1.4241294	1.1658855	0.2502586	0.0204767	0.8734631	0.0355053	0.5854377	0.0265725	0.27855	0.0936493	0.00949150000000001	1.1725584	0.9531342	0.0365061	0.7423692	0.030269	0.50042	0.0242904	0.2482457	0.0873077000000001	0.00825980000000001	3.2335734	1.5703548	0.7702968	0.3765533	0.1307799	0.0120635	1.2397298	0.492823	0.1544096	0.0129328	0.7704861	0.4676276	0.0277612	0.144289	0.013763	2.6346705	1.7146358	1.1555257	0.2619778	0.0210551	0.6266233	0.0322580000000001	0.1881837	0.0159263	1.4697178	0.0459652	1.2964428	0.0437731000000001	1.1237681	0.9548226	0.220983	0.0167312	0.7681639	0.0331299	0.5658787	0.0273134000000001	0.3434857	0.0189489	0.1117566	0.0101455	1.9129792	1.5289772	0.045514	1.3674162	0.6910964	0.3385625	0.1156688	0.0116045	1.1541219	0.6216803	0.0330537	0.178082	0.0154981	0.8266055	0.5560347	0.028855	0.2770929	0.0943766000000002	0.0087725	1.6769659	1.3170988	0.0451303	1.0240989	0.2444059	0.019851	0.6879272	0.4194153	0.2253466	0.0781230000000001	0.0071377	1.5628461	1.3506695	0.8111229	0.0316955000000001	0.3706714	0.1270624	0.0112942	0.9954885	0.715943	0.4974971	0.3108107	0.1664175	0.0122904	0.0124993	1.4322247	0.7161674	0.0347215	0.209981	0.0171953	1.2592499	0.271215	0.0212672	1.0819775	0.8985671	0.0336948	0.7235221	0.5679948	0.4285523	0.1260468	0.0108739	0.215193	0.0760841	0.00645920000000001
