t_n219	t_n220	t_n221	t_n222	t_n223	t_n224	t_n225	t_n226	t_n227	t_n228	t_n229	t_n230	t_n231	t_n232	t_n233	t_n234	t_n235	t_n236	t_n237	t_n238	t_n239	t_n240	t_n241	t_n242	t_n243	t_n244	t_n245	t_n246	t_n247	t_n248	t_n249	t_n250	t_n251	t_n252	t_n253	t_n254	t_n255	t_n256	t_n257	t_n258	t_n259	t_n260	t_n261	t_n262	t_n263	t_n264	t_n265	t_n266	t_n267	t_n268	t_n269	t_n270	t_n271	t_n272	t_n273	t_n274	t_n275	t_n276	t_n277	t_n278	t_n279	t_n280	t_n281	t_n282	t_n283	t_n284	t_n285	t_n286	t_n287	t_n288	t_n289	t_n290	t_n291	t_n292	t_n293	t_n294	t_n295	t_n296	t_n297	t_n298	t_n299	t_n300	t_n301	t_n302	t_n303	t_n304	t_n305	t_n306	t_n307	t_n308	t_n309	t_n310	t_n311	t_n312	t_n313	t_n314	t_n315	t_n316	t_n317	t_n318	t_n319	t_n320	t_n321	t_n322	t_n323	t_n324	t_n325	t_n326	t_n327	t_n328	t_n329	t_n330	t_n331	t_n332	t_n333	t_n334	t_n335	t_n336	t_n337	t_n338	t_n339	t_n340	t_n341	t_n342	t_n343	t_n344	t_n345	t_n346	t_n347	t_n348	t_n349	t_n350	t_n351	t_n352	t_n353	t_n354	t_n355	t_n356	t_n357	t_n358	t_n359	t_n360	t_n361	t_n362	t_n363	t_n364	t_n365	t_n366	t_n367	t_n368	t_n369	t_n370	t_n371	t_n372	t_n373	t_n374	t_n375	t_n376	t_n377	t_n378	t_n379	t_n380	t_n381	t_n382	t_n383	t_n384	t_n385	t_n386	t_n387	t_n388	t_n389	t_n390	t_n391	t_n392	t_n393	t_n394	t_n395	t_n396	t_n397	t_n398	t_n399	t_n400	t_n401	t_n402	t_n403	t_n404	t_n405	t_n406	t_n407	t_n408	t_n409	t_n410	t_n411	t_n412	t_n413	t_n414	t_n415	t_n416	t_n417	t_n418	t_n419	t_n420	t_n421	t_n422	t_n423	t_n424	t_n425	t_n426	t_n427	t_n428	t_n429	t_n430	t_n431	t_n432	t_n433	t_n434	t_n435
run1	5.2395206	1.166912	0.768764	0.0348702000000001	0.3623527	0.0223921	0.0250502	5.0981012	1.5156236	0.3153962	0.0233262	1.2082496	0.0443215	0.9218269	0.2283007	0.0189229	0.530728	0.0283461	0.1577254	0.0135335	4.6474337	2.4628021	0.3261992	0.0257486	1.8681429	0.3218288	0.0268691000000001	1.6607871	1.1577488	0.044601	0.7444268	0.4545756	0.2427352	0.0180825	0.016334	1.5671989	1.1049917	0.4694461	0.1537413	0.0143825	0.4653473	0.1505382	0.0142976	1.4782339	0.9964362	0.6606436	0.4133576	0.2164799	0.0165824	0.0146086	1.3660193	1.0016208	0.0370025	0.6575615	0.3937021	0.211633	0.0740199	0.00776940000000001	1.176868	0.7395209	0.0309112	0.3459735	0.1157819	0.0101526	0.8121138	0.5533468	0.3535263	0.02248	0.1138773	0.0111063	4.1743794	0.616696000000001	0.1972299	0.0165795	3.782208	2.3060232	1.4543025	0.2817988	0.0237665	1.1659447	0.0425318	0.8680494	0.6382113	0.1760146	0.0150852	0.3089908	0.1072218	0.0103623	1.7000333	0.0482412	1.5555386	0.2984206	0.0221678	1.4327727	1.1742598	0.2614796	0.0195771	0.8746785	0.0340551	0.5782066	0.0277706	0.2779903	0.097355	0.0093431	1.1765336	0.9576458	0.0350763	0.7349193	0.0307204	0.4963214	0.0234914	0.254363	0.0904483000000001	0.00785200000000001	3.2536218	1.5720811	0.9188465	0.535101	0.2841768	0.100029	0.0092368	1.1809807	0.479983	0.1562568	0.0148634	0.6314938	0.0317809	0.1900015	0.0156281	2.6365148	1.7111698	1.1585913	0.2711927	0.0209343	0.6386504	0.0307535000000001	0.1791014	0.0167142	1.4823557	0.0502165	1.3027679	0.0440685	1.1131117	0.9579772	0.2287744	0.0177505	0.768817	0.0296322	0.5681953	0.0265807	0.3444896	0.0199681	0.10695	0.0094555	1.9255712	1.5296631	0.0463721	1.3653885	0.696976	0.3318412	0.1188992	0.0109861	1.1588058	0.6308288	0.0284214	0.1784276	0.0149358	0.8138029	0.55297	0.0271399	0.2674867	0.0977399	0.00882680000000001	1.6718786	1.3139386	0.043938	1.0227977	0.2414223	0.0200496	0.6762417	0.4047472	0.2133587	0.0811714	0.00752400000000001	1.5623004	1.345957	0.826951800000001	0.0331111	0.3712033	0.1316503	0.0125483	0.993914	0.7237813	0.5034427	0.3230926	0.1718107	0.0636480000000001	0.00671610000000002	1.425822	0.7283643	0.033944	0.2042206	0.0160542	1.2526706	0.2626025	0.0204862	1.0623628	0.8992561	0.0333374	0.724496	0.5662436	0.4323107	0.1223441	0.0113695	0.2154542	0.0780071	0.0072419
run2	5.2380295	1.1726429	0.7636755	0.0367925	0.3628414	0.0212448000000001	0.0257778000000001	5.0987323	1.5213507	0.3171673	0.0251293000000001	1.2189116	0.0443866000000001	0.9209417	0.2231601	0.0174915000000001	0.5265146	0.0279909	0.1600213	0.0139546	4.6317109	2.4628477	0.3364361	0.0261125000000001	1.865928	0.3293719	0.0246714	1.6793805	1.1543975	0.0434197	0.738604	0.4577684	0.2385872	0.017405	0.0164228	1.5718725	1.1169137	0.4739716	0.1612662	0.0139718	0.4670381	0.1544483	0.0146954	1.4825362	0.9881937	0.651087500000001	0.411421	0.2202644	0.0150308	0.0158702	1.37106	1.0057389	0.0342329	0.6481392	0.398774	0.2090168	0.0759139000000001	0.0078113	1.1781546	0.7469272	0.0326859	0.3485068	0.1145609	0.011592	0.8217081	0.5504823	0.3434364	0.0219888	0.1172629	0.0103801	4.1673565	0.6270634	0.195621	0.0176742	3.782346	2.2987939	1.4515603	0.3000515	0.0244128	1.1564325	0.0429634000000001	0.876032	0.6459861	0.1719619	0.0150114	0.3088982	0.1087104	0.00953630000000001	1.6963063	0.0508537000000001	1.5474101	0.3108436	0.025647	1.4265414	1.1678484	0.2528053	0.0207532	0.8693095	0.0374886	0.5870359	0.0278176	0.2916904	0.1007345	0.0089857	1.1647318	0.9493502	0.0365806	0.7203195	0.0295124	0.5038599	0.0285266	0.2426972	0.0878529	0.00780620000000001	3.2579803	1.5730575	0.9220431	0.5403256	0.2724695	0.1007143	0.0100632	1.1873937	0.4823198	0.160485	0.0146202	0.6327147	0.0330118000000001	0.1878428	0.0162892	2.6075537	1.70357	1.1678229	0.2690063	0.0213174	0.6373697	0.0332996000000001	0.1868603	0.0157567	1.47388	0.0473847	1.2999445	0.0387033	1.1226361	0.960381	0.2275939	0.0196946	0.7711724	0.033212	0.5667559	0.0254393000000001	0.3456393	0.0198445	0.1080659	0.00990220000000002	1.9298924	1.5327879	0.0474354	1.370976	0.7005303	0.338373	0.1207579	0.0120494	1.1660186	0.6200647	0.0311458	0.1764806	0.0146851	0.8110877	0.550628	0.0256778	0.2730297	0.093808	0.00847130000000001	1.6799377	1.3214798	0.0461445000000001	1.0355888	0.2388864	0.0188997	0.6785717	0.4067488	0.2227839	0.0813538	0.00805550000000001	1.5716762	1.350847	0.8236495	0.0336825	0.370342	0.1274082	0.0122007	0.9871374	0.7233433	0.495432	0.3132849	0.1694433	0.0639515000000001	0.0061871	1.4306087	0.731463	0.0337121	0.2055203	0.0160815	1.2694385	0.2658872	0.0232038	1.0870687	0.9043946	0.0353199000000001	0.7256712	0.5732533	0.4336348	0.1260718	0.0111877	0.2173105	0.0749740000000001	0.0074371
run3	5.2361239	1.1451098	0.7575151	0.0370446000000001	0.3658977	0.0231498	0.0237914	5.0976377	1.5241749	0.3211713	0.0254799	1.2246053	0.0485349000000001	0.9324482	0.2363238	0.0186458	0.545319	0.028507	0.1666632	0.0134892	4.652383	2.4747303	0.3300388	0.0256601	1.8788773	0.3189326	0.0262733	1.6782001	1.1634641	0.0470668000000001	0.7534147	0.4604239	0.2387556	0.0159823	0.0185177	1.5753942	1.1329439	0.482854	0.1553065	0.0135074	0.4650387	0.1512468	0.0148901	1.4829108	0.9792296	0.6538546	0.4173639	0.2190785	0.0154094	0.0158086	1.3729645	0.9939622	0.0389725	0.6474923	0.3997366	0.2093201	0.0767723	0.00817130000000001	1.1803943	0.7481166	0.0356732	0.3520132	0.118081	0.0105465	0.8355628	0.5587867	0.3445847	0.0207116	0.1118022	0.0102107	4.1923209	0.634837000000001	0.1955593	0.0192903	3.8131798	2.3478014	1.4566098	0.3020719	0.0260584	1.1728654	0.0413089000000001	0.8869058	0.6549654	0.1764723	0.0150441	0.3156086	0.1107351	0.0102123	1.7051034	0.0479198	1.5496315	0.2945211	0.0235887000000001	1.4280477	1.1825356	0.2541171	0.0192797	0.8636937	0.0365378	0.5848791	0.0302585	0.2886528	0.1004019	0.00985460000000001	1.1658148	0.9459155	0.0353711	0.7350856	0.031707	0.4976018	0.0249053	0.2463351	0.088587	0.00843560000000001	3.2671953	1.5718737	0.9293188	0.5422093	0.282258	0.099786	0.00962820000000001	1.189145	0.4919668	0.1636544	0.0146013	0.638197600000001	0.0300506	0.1847988	0.0164756	2.618656	1.7129021	1.1598116	0.2554501	0.0214314	0.6387261	0.0331561	0.1816909	0.0153128	1.4759111	0.0452346	1.2978134	0.0410194	1.1194344	0.9497029	0.21064	0.0183283	0.7720888	0.0313357000000001	0.5611971	0.0260893	0.349964	0.0200464	0.1097671	0.0104409	1.932829	1.5405188	0.0471813	1.374465	0.7015937	0.3429485	0.1196012	0.010509	1.1636478	0.6248727	0.0310734	0.1827898	0.0144319	0.8122371	0.5611219	0.0275215000000001	0.2674495	0.0946989000000001	0.0089222	1.6833343	1.3253109	0.0452863000000001	1.0237537	0.2369413	0.0191998	0.6740219	0.4211718	0.2246743	0.0778576	0.0077013	1.5700375	1.3586024	0.8221244	0.0354277	0.3694087	0.1220496	0.0111754	0.9962026	0.7143007	0.4917354	0.315447	0.1717352	0.0632221000000001	0.0066064	1.4397308	0.7307358	0.0328084	0.2049035	0.0186065	1.2690798	0.2638522	0.0207194	1.0855755	0.9100748	0.0350641	0.7327175	0.5792647	0.4348812	0.1256225	0.0113388	0.2154345	0.078969	0.0076467
run4	5.2332014	1.1741225	0.7806653	0.0329049	0.3779995	0.0234595	0.024365	5.09779	1.5299565	0.3063415	0.024814	1.2209153	0.0440225	0.9247376	0.231397	0.0191965000000001	0.538064300000001	0.0275181	0.1635963	0.0138367	4.6433459	2.469819	0.331023	0.0272481	1.8847499	0.3204555	0.0277266	1.6887127	1.1742228	0.041665	0.7612605	0.4616504	0.2383648	0.0172729	0.0168262	1.5724424	1.1144069	0.4794303	0.151342	0.0152146	0.4768742	0.1513028	0.0147557	1.4821935	0.9829872	0.6624647	0.4053132	0.2088784	0.0152649	0.0155112	1.3755623	0.9992893	0.0355948	0.6596083	0.4045916	0.2169671	0.0767443	0.0074666	1.1757752	0.7416456	0.0338809	0.3493064	0.1207119	0.0105742	0.824046000000001	0.5594479	0.3521753	0.02004	0.1141812	0.0105595	4.1853967	0.6300976	0.1985728	0.0182721	3.7762211	2.3410634	1.4576022	0.2920737	0.0251049	1.1573185	0.0453905	0.8782332	0.6444315	0.1830601	0.0145823	0.2934912	0.103979	0.0100588	1.7006178	0.048198	1.5450963	0.2970701	0.0243185	1.4249366	1.1662644	0.2541477	0.0201782	0.8651737	0.0350484	0.5801748	0.0278229000000001	0.2747306	0.0971853	0.0094001	1.1760239	0.9540467	0.0331476	0.7244182	0.0311694	0.4941855	0.0264909	0.2463923	0.0850817	0.00857410000000001	3.2086042	1.5629706	0.9324368	0.5473325	0.2850287	0.1022316	0.0095379	1.2041608	0.4864961	0.1619213	0.0132551	0.642904	0.0328283	0.1877206	0.0157004	2.6021532	1.7184885	1.1622364	0.2704503	0.0215491	0.6298299	0.0327753000000001	0.1899174	0.0143153	1.4807367	0.0464595000000001	1.2978823	0.0451502	1.1278428	0.9692417	0.2221446	0.0178641	0.7725995	0.0301521	0.5596896	0.027214	0.3466783	0.0185134	0.1118675	0.00976200000000001	1.9365855	1.527015	0.0471362	1.3689353	0.7047608	0.3411566	0.1148822	0.0108023	1.1526439	0.6340693	0.0283386000000001	0.1805909	0.0145692	0.7976382	0.5425697	0.029231	0.2679133	0.095523	0.0087352	1.6864578	1.3229212	0.0443653000000001	1.0266273	0.2425369	0.0204846	0.6699338	0.409447	0.2105374	0.0790764	0.00786610000000001	1.5658362	1.359227	0.8247013	0.0360056	0.3844836	0.1290711	0.0117151	0.9913261	0.7219999	0.5036454	0.3185871	0.168808	0.0637305000000001	0.0067594	1.4344626	0.7325293	0.0336296000000001	0.2028423	0.0161308	1.2682549	0.2676502	0.0213102	1.0770867	0.9170961	0.034125	0.7294741	0.567628	0.4305367	0.1267814	0.0106925	0.2150876	0.0768989	0.0072717
run5	5.2412326	1.1833113	0.7672356	0.0362737	0.3680461	0.0220157	0.0234351	5.0976299	1.5241806	0.3170741	0.0250255	1.2203179	0.0415474	0.9227353	0.2221857	0.0186386	0.5228188	0.0286224	0.1604194	0.013555	4.6646184	2.4609585	0.3470808	0.0281046	1.8811613	0.3280899	0.0247115	1.6753373	1.1625419	0.0405616	0.7552576	0.4634142	0.246681	0.0175999	0.0164544	1.5734875	1.1223972	0.4801009	0.153923	0.0152996	0.4602916	0.1535357	0.0143664	1.4828167	0.9863197	0.6588344	0.4138357	0.2156917	0.0149092	0.0157804	1.3742074	0.9941669	0.0391141	0.653319	0.398068	0.2146947	0.0789084	0.00814970000000001	1.1817817	0.7427228	0.0324649	0.3413485	0.118022	0.0112604	0.823048	0.5557546	0.3500571	0.0204933	0.1104444	0.0100226	4.1973988	0.6312779	0.1989371	0.018111	3.8120026	2.3434558	1.4439494	0.3079515	0.021407	1.1605358	0.0425198	0.8712758	0.6390776	0.1804329	0.0134086	0.3080714	0.1023872	0.0097145	1.6963418	0.0489137	1.5550722	0.2906403	0.0233017	1.4317353	1.1658065	0.2482525	0.0204112	0.872036	0.0329747	0.5816704	0.0300969	0.2888998	0.1007381	0.00900890000000001	1.1727822	0.9582183	0.0363657	0.7238711	0.0315923	0.4918953	0.0255357	0.238039	0.0857512000000001	0.00851750000000001	3.287927	1.5715014	0.9218354	0.5465779	0.288381	0.1074552	0.0100254	1.2018169	0.4843903	0.1545236	0.0142667	0.6550598	0.0294482	0.1865263	0.0163449	2.6539372	1.6993572	1.1599367	0.2749688	0.022746	0.6432684	0.0329186000000001	0.1886892	0.0159936	1.475437	0.0471581000000001	1.2992382	0.0439581	1.1205034	0.9557005	0.2182231	0.01813	0.7687893	0.0313634	0.5684717	0.0276159	0.3508591	0.0192637	0.1106755	0.0100674	1.9255127	1.5258454	0.0450427	1.3684871	0.7027045	0.3365358	0.118303	0.0113504	1.1576563	0.6264405	0.0292743	0.1787603	0.0163174	0.8158798	0.5482361	0.0268035	0.2805064	0.0963788	0.00967340000000001	1.673569	1.3208225	0.046309	1.0313555	0.2423185	0.0193449	0.672554000000001	0.4086734	0.2169324	0.0840399	0.0075014	1.5653542	1.3467404	0.8114196	0.0347056	0.381084100000001	0.1280036	0.012301	0.9902499	0.7212616	0.5030259	0.3173657	0.1707872	0.063791	0.00643530000000001	1.432961	0.7336572	0.0338152	0.1985992	0.0176052	1.2654499	0.2580022	0.0214006	1.0766458	0.9008792	0.0337469	0.7301534	0.5693307	0.4349175	0.1269801	0.0106544	0.2173416	0.0746564	0.0071621
run6	5.2315873	1.163384	0.7697778	0.032884	0.3771885	0.0241687	0.024388	5.0983313	1.5340679	0.3231068	0.0255756	1.2032654	0.0436891	0.9176662	0.2297319	0.018187	0.5248621	0.0268965	0.1577094	0.0127922	4.6307606	2.5164167	0.3352507	0.0263664	1.8876606	0.3213095	0.0272369	1.6746277	1.1622429	0.0413652	0.7449758	0.4523251	0.2340256	0.0164835	0.0170921	1.5723374	1.1294975	0.4733668	0.1600504	0.0129708	0.4764429	0.1528684	0.0130526	1.4806864	0.9913123	0.6526447	0.4085855	0.2149757	0.0164457	0.0161415	1.3610229	0.9982416	0.0390666	0.6484647	0.4047936	0.2186459	0.0735314	0.00814190000000002	1.1770495	0.7329931	0.0316696	0.3362681	0.1138507	0.0115301	0.8189917	0.5531476	0.3451944	0.0199035	0.1146508	0.010376	4.1547902	0.644963	0.194564	0.0171191	3.7668821	2.3349281	1.4494793	0.3083144	0.0242998	1.154002	0.0435262	0.882431	0.6503808	0.1803264	0.0145675	0.3035087	0.1059493	0.0101807	1.7047363	0.0478978	1.5529985	0.318824	0.0255905	1.4260357	1.1744594	0.2481654	0.0183101	0.874507	0.0361907	0.5961076	0.0277199	0.2739541	0.0958961	0.00896340000000001	1.1636053	0.9604121	0.0344256	0.7339947	0.0297878	0.505773	0.0244477	0.2479723	0.089608	0.00845700000000001	3.2422661	1.5765551	0.9309062	0.5400252	0.2839657	0.1019197	0.0105162	1.1948293	0.4732516	0.1518979	0.0135564000000001	0.6461154	0.0332968	0.1934689	0.015902	2.6458513	1.7093417	1.1629728	0.2584888	0.0217086	0.6565195	0.0334486	0.1908668	0.0158442	1.486379	0.0470633000000001	1.3056953	0.042858	1.1247963	0.9643991	0.2174477	0.0171892	0.7771381	0.0321411	0.5732016	0.0257602000000001	0.3509058	0.0192016	0.1128382	0.0108415	1.9393217	1.5409135	0.0507454000000002	1.3797011	0.7096216	0.3408946	0.1216266	0.0120316	1.1650465	0.6269019	0.0286838	0.1856417	0.015024	0.8197268	0.5511016	0.0277732	0.2745734	0.0973271	0.00876640000000001	1.6803342	1.3240695	0.0421740000000001	1.0383915	0.2460965	0.0203852	0.6776086	0.4186849	0.2187704	0.0793724	0.0077277	1.5717402	1.3548063	0.8215834	0.0324268	0.3758269	0.1300232	0.0125175	0.9971615	0.7132287	0.5010224	0.3172598	0.1686403	0.064255	0.00631930000000001	1.4387323	0.711507100000001	0.0367257	0.2069594	0.0167234	1.2684347	0.2667229	0.0222399	1.0709164	0.9042132	0.0356901000000001	0.7253082	0.5788506	0.4407447	0.1255513	0.0115677	0.2196788	0.078229	0.00776
