t_n219	t_n220	t_n221	t_n222	t_n223	t_n224	t_n225	t_n226	t_n227	t_n228	t_n229	t_n230	t_n231	t_n232	t_n233	t_n234	t_n235	t_n236	t_n237	t_n238	t_n239	t_n240	t_n241	t_n242	t_n243	t_n244	t_n245	t_n246	t_n247	t_n248	t_n249	t_n250	t_n251	t_n252	t_n253	t_n254	t_n255	t_n256	t_n257	t_n258	t_n259	t_n260	t_n261	t_n262	t_n263	t_n264	t_n265	t_n266	t_n267	t_n268	t_n269	t_n270	t_n271	t_n272	t_n273	t_n274	t_n275	t_n276	t_n277	t_n278	t_n279	t_n280	t_n281	t_n282	t_n283	t_n284	t_n285	t_n286	t_n287	t_n288	t_n289	t_n290	t_n291	t_n292	t_n293	t_n294	t_n295	t_n296	t_n297	t_n298	t_n299	t_n300	t_n301	t_n302	t_n303	t_n304	t_n305	t_n306	t_n307	t_n308	t_n309	t_n310	t_n311	t_n312	t_n313	t_n314	t_n315	t_n316	t_n317	t_n318	t_n319	t_n320	t_n321	t_n322	t_n323	t_n324	t_n325	t_n326	t_n327	t_n328	t_n329	t_n330	t_n331	t_n332	t_n333	t_n334	t_n335	t_n336	t_n337	t_n338	t_n339	t_n340	t_n341	t_n342	t_n343	t_n344	t_n345	t_n346	t_n347	t_n348	t_n349	t_n350	t_n351	t_n352	t_n353	t_n354	t_n355	t_n356	t_n357	t_n358	t_n359	t_n360	t_n361	t_n362	t_n363	t_n364	t_n365	t_n366	t_n367	t_n368	t_n369	t_n370	t_n371	t_n372	t_n373	t_n374	t_n375	t_n376	t_n377	t_n378	t_n379	t_n380	t_n381	t_n382	t_n383	t_n384	t_n385	t_n386	t_n387	t_n388	t_n389	t_n390	t_n391	t_n392	t_n393	t_n394	t_n395	t_n396	t_n397	t_n398	t_n399	t_n400	t_n401	t_n402	t_n403	t_n404	t_n405	t_n406	t_n407	t_n408	t_n409	t_n410	t_n411	t_n412	t_n413	t_n414	t_n415	t_n416	t_n417	t_n418	t_n419	t_n420	t_n421	t_n422	t_n423	t_n424	t_n425	t_n426	t_n427	t_n428	t_n429	t_n430	t_n431	t_n432	t_n433	t_n434	t_n435
run1	6.3641324	5.3419042	4.8533855	2.6982334	3.2861742	2.0992217	2.0711416	5.3878369	5.2917936	4.497478	2.496375	5.0882594	3.0632778	4.3360039	2.9681637	1.911767	3.2625142	2.1132162	2.3794146	1.5505436	5.362529	5.3182542	4.9091919	2.6717298	5.2695244	4.6398457	2.5343983	5.216676	4.87117	2.9597296	3.8087305	3.0312935	2.4138488	1.577969	1.5965635	5.1233359	4.5527129	3.3520684	2.4749735	1.6386825	3.3502929	2.4909805	1.634258	4.949519	4.1094107	3.2937198	2.7078133	2.1759722	1.4484657	1.4231869	4.5639994	3.8099339	2.541807	3.1615565	2.6257776	2.1101484	1.5753832	1.0104372	3.996329	3.2948662	2.2739182	2.6531103	1.9999198	1.3315284	3.3540841	2.8407845	2.3655115	1.5801838	1.8104307	1.1745798	5.3388491	5.0982834	3.4457236	2.061015	5.3165565	5.2718533	5.0890667	3.7351727	2.3456087	4.519279	2.8497704	3.7231243	3.1261136	2.3791682	1.5561142	2.486847	1.8667088	1.2369599	5.1590774	3.4669915	4.786212	3.5472193	2.2884009	4.37532	3.883091	2.9571429	1.9728472	3.3793091	2.335516	2.8791349	1.9688681	2.313972	1.7391949	1.1484188	3.8821984	3.442489	2.4059884	2.9971501	2.0786509	2.5846467	1.7785045	2.0803614	1.5895277	1.0354919	5.2926002	5.144243	4.1721182	3.264604	2.5996487	1.9259899	1.2759865	4.3419383	3.3192235	2.5034161	1.6433681	3.4142242	2.2951813	2.5284311	1.6819117	5.2632722	5.1578944	4.415737	3.2169449	2.0866069	3.5165804	2.3109414	2.6136998	1.7330567	4.6716457	3.1594956	4.1770388	2.8043093	3.7632761	3.4000475	2.620871	1.7489974	3.0445799	2.0931455	2.6619605	1.7900934	2.2114659	1.5082154	1.6794214	1.1215555	5.2188431	5.0444305	3.3270688	4.7028492	3.6798481	2.8548632	2.1632505	1.40782	4.0734357	3.2763466	2.2097814	2.4704888	1.6181723	3.4301259	2.8693325	1.9829385	2.3156514	1.7655345	1.1648177	5.1339113	4.726059	3.0255787	4.0073923	2.9337302	1.9304915	3.2713169	2.6930155	2.1606142	1.6403109	1.0885382	4.9788403	4.5060538	3.6703764	2.4783188	2.8733015	2.1671638	1.4455628	3.7618546	3.1911164	2.7382122	2.2958578	1.847303	1.3808332	0.8908257	4.6142641	3.6812232	2.4523559	2.7184375	1.8192339	4.1090784	3.0781088	2.0688627	3.6591926	3.2694126	2.256995	2.9258936	2.5961092	2.2539675	1.7333695	1.1592177	1.8271381	1.3949768	0.9018703
run2	6.3635695	5.3499672	4.829297	2.7135152	3.31201	2.1328623	2.0755575	5.3878815	5.290928	4.5430497	2.5204172	5.0736477	3.0962632	4.3204086	2.9433472	1.9198103	3.2637508	2.1075706	2.3931799	1.5894171	5.3644118	5.320964	4.9244697	2.6864746	5.271784	4.613384	2.6076358	5.2154591	4.8597209	3.0038761	3.8021651	2.9874704	2.400776	1.610218	1.5697967	5.1252454	4.541413	3.3470176	2.5125163	1.6280577	3.3385647	2.4910139	1.656542	4.9412091	4.0638735	3.3227251	2.7454252	2.1986538	1.4617123	1.4664902	4.504605	3.7488159	2.5491267	3.1399892	2.6348943	2.0870332	1.5826767	1.0190423	3.9590424	3.3031372	2.2548943	2.6438389	1.976252	1.2882865	3.3409004	2.8658393	2.3832227	1.6080713	1.8256448	1.1746355	5.3378637	5.0845197	3.3906478	2.0332321	5.3166926	5.269886	5.0737606	3.7352118	2.3026788	4.5034954	2.846431	3.6764382	3.1109518	2.3642793	1.5648972	2.4909132	1.8805966	1.2475899	5.1570334	3.4788948	4.7757484	3.5173804	2.2970824	4.3968493	3.8539817	2.9627683	1.9975142	3.3761424	2.3445237	2.8713192	1.9753069	2.3121278	1.755259	1.1465108	3.849654	3.4340915	2.416988	3.0070664	2.1049567	2.5948128	1.7810749	2.1005707	1.5646181	1.0317308	5.2919379	5.1465109	4.2035288	3.234806	2.5934798	1.9313853	1.2818284	4.3710479	3.321212	2.5317555	1.6661368	3.437943	2.3060407	2.5649709	1.684474	5.266027	5.1486529	4.4300299	3.231981	2.1333961	3.5034422	2.3459688	2.618895	1.7210992	4.6714448	3.1226874	4.1638964	2.8413379	3.7497116	3.3814616	2.6270451	1.7844471	3.0283584	2.1082714	2.6250906	1.8038119	2.1862899	1.4876264	1.6773302	1.1168976	5.2198466	5.0605139	3.3786062	4.6346497	3.6090726	2.8621636	2.1425556	1.3950077	4.0054573	3.2408171	2.1747231	2.4663977	1.6475397	3.3687018	2.8664331	1.9409096	2.3203956	1.7456441	1.1622878	5.1329528	4.7370188	3.0040532	3.9557967	2.950635	1.9665895	3.2767375	2.7059102	2.1553669	1.6249651	1.0633491	4.9750239	4.4692275	3.6249799	2.4788909	2.8596818	2.1677819	1.4247369	3.7611851	3.1828947	2.697531	2.2649718	1.7977861	1.3573487	0.8886808	4.6109269	3.662859	2.4572737	2.6991903	1.7819579	4.0932438	3.0745874	2.051431	3.6301946	3.2464123	2.2583951	2.9165353	2.5925743	2.2614048	1.723806	1.1673777	1.8197116	1.3992721	0.9169323
run3	6.3654837	5.3353626	4.8027519	2.6523138	3.2361357	2.0655568	2.0734836	5.3881808	5.2914172	4.5206184	2.4597964	5.092478	3.1051101	4.3255707	2.9619302	1.9406717	3.2081521	2.1512691	2.4375598	1.5897569	5.3634377	5.3173097	4.9006287	2.6832471	5.2700965	4.6582131	2.5763401	5.2096052	4.8887823	3.0106071	3.8115108	2.9733474	2.3564258	1.5517287	1.5765526	5.1137704	4.5541179	3.3408489	2.5210008	1.6130997	3.3780415	2.5060613	1.6231808	4.9387957	4.0762292	3.312967	2.7105224	2.1662722	1.4754829	1.4633109	4.5091948	3.7684492	2.524375	3.1520708	2.6128477	2.090559	1.583915	1.0203991	3.9717369	3.2749774	2.2441902	2.6479723	1.9972066	1.3230815	3.3443404	2.8184688	2.3609791	1.5881788	1.7863531	1.189237	5.3382331	5.0984744	3.4018133	2.0359698	5.3166119	5.2674264	5.0936833	3.7464567	2.3357742	4.5475608	2.8194453	3.7042128	3.0890221	2.3540787	1.5560931	2.5124045	1.9209477	1.2397989	5.1642782	3.5324548	4.7768784	3.5282688	2.2894873	4.3400402	3.8226423	2.9323559	1.9762322	3.3458514	2.3334018	2.821717	1.9832515	2.3123236	1.745159	1.1580409	3.8272192	3.41184	2.3863031	3.0225306	2.0944386	2.5788515	1.780572	2.0921638	1.5938854	1.0368852	5.2919868	5.1388945	4.1907225	3.2928687	2.6157771	1.9810092	1.2744625	4.3607558	3.2775266	2.489127	1.5949814	3.3905965	2.3309117	2.5664376	1.6795674	5.266317	5.154473	4.4214497	3.2481678	2.1257572	3.5261709	2.3490917	2.6503301	1.7275742	4.6671454	3.0791471	4.1638909	2.850575	3.7417817	3.410088	2.6029957	1.7572209	3.0484468	2.0863689	2.6435153	1.8071422	2.2125525	1.5135499	1.702333	1.1204301	5.2158434	5.0549076	3.3646341	4.6801556	3.6432875	2.8733769	2.1471986	1.4060185	4.0365318	3.2775641	2.2521612	2.4699038	1.6182142	3.3922824	2.9013689	1.9408903	2.3186393	1.7687216	1.1413802	5.1344117	4.7009755	3.0350481	3.9487931	2.8737176	1.9238333	3.2819668	2.7014056	2.1599657	1.6612028	1.0562475	4.9776646	4.5034071	3.6367436	2.4624164	2.8866703	2.1846338	1.4514092	3.7422117	3.19641	2.7072644	2.2735376	1.8480238	1.3677735	0.8815037	4.5980439	3.6696461	2.4241998	2.7312738	1.8160438	4.0654924	3.0575818	2.0653786	3.6220774	3.2449989	2.2526082	2.9090557	2.5599178	2.2144637	1.7271008	1.1392992	1.8102806	1.3722541	0.9063682
run4	6.3632837	5.3307072	4.8085016	2.6710814	3.2854033	2.0538523	2.0416941	5.3882353	5.2875776	4.5434263	2.49943	5.0761445	3.1529754	4.3098808	2.9673726	1.9241489	3.2288485	2.1479998	2.401143	1.568459	5.3658457	5.3181357	4.8923069	2.6588	5.2748959	4.5738885	2.5894863	5.2150235	4.8724609	2.9910517	3.8444888	3.0167646	2.3848386	1.591358	1.5659983	5.1192254	4.5564788	3.3799319	2.5108318	1.6219121	3.4079675	2.4943009	1.6696505	4.9405453	4.0718454	3.3359218	2.740476	2.2149252	1.4705685	1.4680263	4.5441851	3.7759478	2.522349	3.1509704	2.5893218	2.0640438	1.5534288	1.0254841	3.9599418	3.275094	2.2259052	2.6606096	1.9983906	1.3262613	3.337969	2.8534545	2.3711116	1.5827907	1.7826947	1.1847011	5.3391525	5.0819052	3.4197111	2.0621034	5.3173159	5.2664462	5.0925938	3.7776824	2.3205296	4.5321496	2.8416557	3.709684	3.1426858	2.3515353	1.5609578	2.5002651	1.8753656	1.2223376	5.1494489	3.4204883	4.7411859	3.5603599	2.3294674	4.3383208	3.8562458	2.9353958	1.960064	3.3244585	2.2984255	2.8314631	1.9697895	2.3028007	1.7392015	1.1578209	3.8506666	3.4476357	2.4083569	3.0130848	2.0529615	2.5877896	1.7798068	2.0879336	1.5723589	1.03222	5.2935956	5.1473747	4.1523014	3.247727	2.5804443	1.9353429	1.2706283	4.3459928	3.3269133	2.494566	1.6307572	3.4101686	2.343925	2.5743072	1.7026954	5.2664797	5.1523565	4.3995467	3.2220156	2.1078601	3.5253308	2.3205424	2.635009	1.7381536	4.669121	3.1147962	4.1755268	2.8444301	3.7096672	3.3712858	2.6081086	1.7347275	3.0267609	2.0991011	2.6040554	1.8113118	2.1995105	1.4782002	1.6604502	1.1084588	5.2148261	5.0534421	3.3616254	4.6705807	3.6424589	2.8926126	2.1643142	1.4395674	4.0231159	3.2415616	2.2377495	2.4841717	1.6471661	3.411275	2.89903	1.9697644	2.3273533	1.7624067	1.1462835	5.1365033	4.7164462	2.9966973	3.9891315	2.9457626	1.9643276	3.3080808	2.7350779	2.1845468	1.6501154	1.066824	4.9864591	4.5097445	3.6887242	2.5110544	2.9254834	2.1997321	1.4511019	3.755347	3.2299875	2.7426663	2.2958104	1.8060695	1.3743871	0.8873868	4.6171752	3.6771691	2.4483072	2.6970118	1.7852446	4.0883746	3.0699221	2.0452681	3.6466656	3.2743154	2.2803707	2.9211378	2.5657438	2.2339096	1.7197051	1.1541315	1.8052022	1.3703146	0.9155784
run5	6.3644192	5.3426661	4.8516904	2.6900185	3.2750842	2.0963175	2.0842827	5.3877484	5.296787	4.5769412	2.5552847	5.1062727	3.1343975	4.3557628	2.9234369	1.9026451	3.2824995	2.1094576	2.4186644	1.5827917	5.3644599	5.323139	4.943558	2.6552358	5.2801598	4.6599166	2.6040698	5.221968	4.9086598	3.0153905	3.8701976	3.0204448	2.4089072	1.5845723	1.5967535	5.1325196	4.6115652	3.3656922	2.5188828	1.6325206	3.3865407	2.5231474	1.647061	4.9619295	4.1478695	3.3300002	2.7621231	2.1726317	1.4498914	1.4594135	4.5462765	3.8004472	2.5700178	3.1732503	2.6334805	2.1061922	1.6192773	1.0364153	3.9933088	3.2916351	2.2246508	2.6707469	2.0275041	1.3332894	3.3491451	2.8573799	2.3506118	1.6095637	1.7939964	1.1873459	5.3370781	5.1087792	3.3848413	2.0347967	5.3194689	5.270432	5.1005588	3.8329759	2.3121273	4.5553169	2.8376236	3.7490921	3.1321697	2.3663266	1.5652405	2.5211289	1.8771007	1.2466897	5.1642071	3.4771975	4.7729456	3.5848899	2.2870397	4.3983518	3.8555474	2.9640131	2.0161527	3.3730834	2.3013032	2.8645531	1.975561	2.3237542	1.767206	1.1625423	3.8850288	3.4534588	2.3860294	3.0422698	2.1314926	2.6006124	1.7719826	2.1214195	1.6022224	1.0398148	5.2983025	5.1548324	4.2058433	3.2667098	2.5895086	1.9711623	1.2689451	4.3690348	3.3117598	2.4872569	1.6259703	3.4110598	2.2923849	2.5998553	1.7315062	5.273186	5.1665474	4.4498696	3.2701898	2.1224552	3.5366824	2.372924	2.6265837	1.739789	4.6883674	3.1911802	4.1863351	2.8445053	3.7378316	3.4172553	2.6347566	1.7798191	3.0334553	2.1196409	2.6456617	1.8321587	2.2121891	1.5065732	1.6927905	1.0943078	5.2252069	5.070524	3.4051627	4.6922993	3.6463247	2.921449	2.197512	1.421046	4.0953295	3.2983314	2.2299746	2.4989099	1.6606677	3.4605196	2.9029449	1.954609	2.3428098	1.7727169	1.1564779	5.1506198	4.727934	3.0496056	4.0244563	2.940884	1.953839	3.2682443	2.7085728	2.170365	1.616699	1.0540114	4.9960429	4.5080237	3.6786874	2.4806796	2.9205679	2.2024496	1.4488431	3.806391	3.2576974	2.7950396	2.2918267	1.8570597	1.3849591	0.9038884	4.6163944	3.6842345	2.4769223	2.7566988	1.8457374	4.121876	3.0945547	2.0683516	3.6609786	3.2882044	2.2851288	2.9353752	2.6070137	2.2782571	1.7540565	1.1683834	1.8392516	1.3790053	0.9032759
run6	6.3626886	5.332213	4.814292	2.6708962	3.299942	2.1210865	2.068943	5.3880027	5.2967513	4.5912529	2.4950905	5.0858094	3.1058935	4.3060663	2.9605582	1.8871988	3.2438891	2.1460935	2.4252849	1.6012663	5.3659114	5.3203523	4.9126622	2.6729949	5.2767422	4.6114615	2.5814032	5.2231594	4.9033902	2.9980104	3.9012388	3.0483429	2.3775518	1.5711673	1.5644959	5.1362795	4.5733344	3.370691	2.4827039	1.6220699	3.3818438	2.4661702	1.6209257	4.960104	4.1476578	3.3166426	2.7392628	2.1929702	1.4679761	1.4692536	4.559875	3.7967444	2.5746608	3.1508089	2.6432645	2.1202563	1.6019456	1.0399994	3.945998	3.2956406	2.2893393	2.6488577	1.9819164	1.3371228	3.3745571	2.8477806	2.4007334	1.5919852	1.8233912	1.1879055	5.3403121	5.097791	3.3763867	2.055664	5.3169026	5.2694511	5.0899014	3.7412882	2.3487135	4.5567734	2.8370094	3.7169778	3.139094	2.3745582	1.5688044	2.4877219	1.8873502	1.2205482	5.176946	3.4742559	4.7777354	3.525001	2.2810583	4.3734415	3.8873715	2.9180472	1.9710781	3.3574862	2.3358018	2.8630015	1.9478246	2.3454551	1.7465776	1.1533723	3.8350343	3.4132556	2.3808783	3.0069179	2.0834887	2.5755551	1.7822486	2.101976	1.5782859	1.0219639	5.2961103	5.1480321	4.1512197	3.2587593	2.5767109	1.9613652	1.2807212	4.3615127	3.3022619	2.4603672	1.6524732	3.3724875	2.3122326	2.5499672	1.6707957	5.2731736	5.1589753	4.4429777	3.2119988	2.0963282	3.5322791	2.3759808	2.6421562	1.7494607	4.6769653	3.1193837	4.1726493	2.833246	3.7346926	3.3812075	2.6016107	1.7677526	3.0121949	2.0987161	2.6392667	1.8500429	2.2129463	1.4955292	1.6857205	1.1316791	5.2274005	5.0638394	3.4089338	4.680217	3.6650261	2.8648115	2.1476447	1.3801146	4.09194	3.2726154	2.2148259	2.4897856	1.6436894	3.4021909	2.9059386	1.9543996	2.3223369	1.7826968	1.1664213	5.1418682	4.7358851	3.009154	4.0037786	2.9654228	1.9404984	3.2949661	2.7137548	2.1848397	1.6041393	1.0553287	4.9830637	4.5099099	3.6565928	2.4627575	2.9134643	2.1988445	1.4219731	3.7836794	3.2258601	2.7385172	2.2840667	1.8411955	1.3711336	0.8605237	4.6127086	3.6568838	2.4489619	2.7496037	1.8337287	4.0970728	3.068235	2.050693	3.6325009	3.2610706	2.2566798	2.8962363	2.5816216	2.2308248	1.7364675	1.1621007	1.8334303	1.3842832	0.9062552
